RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
70918,11643,30145,Zip,GA,GA,Kingston,Atlanta-Sandy Springs-Roswell,Bartow County
82793,11643,56334,Zip,MN,MN,Glenwood,,Pope County
80584,11643,51012,Zip,IA,IA,Cherokee,,Cherokee County
71634,11643,31714,Zip,GA,GA,Ashburn,,Turner County
87012,11647,65793,Zip,MO,MO,Willow Springs,West Plains,Howell County
94129,11647,83341,Zip,ID,ID,Kimberly,Twin Falls,Twin Falls County
89789,11649,72855,Zip,AR,AR,Paris,,Logan County
88741,11649,70668,Zip,LA,LA,Vinton,Lake Charles,Calcasieu Parish
97287,11649,93460,Zip,CA,CA,Santa Ynez,Santa Maria-Santa Barbara,Santa Barbara County
60223,11649,6249,Zip,CT,CT,Lebanon,Norwich-New London,New London County
60716,11649,7603,Zip,NJ,NJ,Bogota,New York-Newark-Jersey City,Bergen County
59229,11654,3835,Zip,NH,NH,Farmington,Boston-Cambridge-Newton,Strafford County
94939,11654,85363,Zip,AZ,AZ,Youngtown,Phoenix-Mesa-Scottsdale,Maricopa County
66738,11656,21035,Zip,MD,MD,Davidsonville,Baltimore-Columbia-Towson,Anne Arundel County
62648,11656,12540,Zip,NY,NY,La Grange,New York-Newark-Jersey City,Dutchess County
63570,11658,14514,Zip,NY,NY,Chili,Rochester,Monroe County
97493,11658,93953,Zip,CA,CA,Del Monte Forest,Salinas,Monterey County
98374,11658,95683,Zip,CA,CA,Sloughhouse,Sacramento--Roseville--Arden-Arcade,Sacramento County
100006,11661,98855,Zip,WA,WA,Tonasket,,Okanogan County
62789,11663,12845,Zip,NY,NY,Town of Lake George,Glens Falls,Warren County
85712,11663,62839,Zip,IL,IL,Flora,,Clay County
62152,11663,11559,Zip,NY,NY,Lawrence,New York-Newark-Jersey City,Nassau County
91051,11666,75708,Zip,TX,TX,Tyler,Tyler,Smith County
88968,11666,71232,Zip,LA,LA,Delhi,,Richland Parish
60740,11666,7649,Zip,NJ,NJ,Oradell,New York-Newark-Jersey City,Bergen County
93831,11669,81637,Zip,CO,CO,Gypsum,Edwards,Eagle County
91197,11669,76023,Zip,TX,TX,Boyd,Dallas-Fort Worth-Arlington,Wise County
69421,11669,27572,Zip,NC,NC,Rougemont,Durham-Chapel Hill,Person County
79307,11672,48651,Zip,MI,MI,Prudenville,,Roscommon County
73642,11673,35905,Zip,AL,AL,Glencoe,Gadsden,Etowah County
78428,11674,47102,Zip,IN,IN,Austin,Louisville/Jefferson County,Scott County
77523,11674,45232,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County
99752,11676,98365,Zip,WA,WA,Port Ludlow,,Jefferson County
74540,11676,37885,Zip,TN,TN,Vonore,,Monroe County
73478,11678,35474,Zip,AL,AL,Moundville,Tuscaloosa,Hale County
92954,11678,79411,Zip,TX,TX,Lubbock,Lubbock,Lubbock County
89503,11680,72360,Zip,AR,AR,Marianna,,Lee County
99311,11680,97467,Zip,OR,OR,Reedsport,Roseburg,Douglas County
76808,11680,43724,Zip,OH,OH,Caldwell,,Noble County
67288,11683,22520,Zip,VA,VA,Montross,,Westmoreland County
78253,11684,46767,Zip,IN,IN,Ligonier,Kendallville,Noble County
60484,11684,6870,Zip,CT,CT,Greenwich,Bridgeport-Stamford-Norwalk,Fairfield County
67875,11686,23924,Zip,VA,VA,Chase City,,Mecklenburg County
81536,11686,54011,Zip,WI,WI,Ellsworth,Minneapolis-St. Paul-Bloomington,Pierce County
88473,11686,70092,Zip,LA,LA,Violet,New Orleans-Metairie,Saint Bernard Parish
62151,11689,11558,Zip,NY,NY,Island Park,New York-Newark-Jersey City,Nassau County
80637,11689,51201,Zip,IA,IA,Sheldon,,O Brien County
67984,11689,24101,Zip,VA,VA,Hardy,Lynchburg,Bedford County
58770,11692,2461,Zip,MA,MA,Newton,Boston-Cambridge-Newton,Middlesex County
69712,11693,28097,Zip,NC,NC,Locust,Albemarle,Stanly County
58845,11693,2655,Zip,MA,MA,Barnstable,Barnstable Town,Barnstable County
73656,11695,35962,Zip,AL,AL,Crossville,Fort Payne,De Kalb County
80107,11696,50049,Zip,IA,IA,Chariton,,Lucas County
60267,11696,6370,Zip,CT,CT,Montville,Norwich-New London,New London County
59959,11696,5661,Zip,VT,VT,Morristown,,Lamoille County
71792,11699,32113,Zip,FL,FL,Citra,Ocala,Marion County
84851,11699,61241,Zip,IL,IL,Colona,Davenport-Moline-Rock Island,Henry County
59425,11701,4270,Zip,ME,ME,Oxford,,Oxford County
100070,11701,99027,Zip,WA,WA,Otis Orchards-East Farms,Spokane-Spokane Valley,Spokane County
65278,11703,17961,Zip,PA,PA,West Brunswick Township,Pottsville,Schuylkill County
80949,11703,52333,Zip,IA,IA,Solon,Iowa City,Johnson County
60084,11703,6016,Zip,CT,CT,Broad Brook,Hartford-West Hartford-East Hartford,Hartford County
63895,11706,15089,Zip,PA,PA,West Newton,Pittsburgh,Westmoreland County
61820,11706,10504,Zip,NY,NY,Town Of North Castle,New York-Newark-Jersey City,Westchester County
75262,11708,39345,Zip,MS,MS,Newton,,Newton County
76563,11708,43162,Zip,OH,OH,West Jefferson,Columbus,Madison County
58378,11708,1469,Zip,MA,MA,Townsend,Boston-Cambridge-Newton,Middlesex County
99884,11711,98577,Zip,WA,WA,Raymond,,Pacific County
78142,11711,46409,Zip,IN,IN,Gary,Chicago-Naperville-Elgin,Lake County
77953,11711,46075,Zip,IN,IN,Whitestown,Indianapolis-Carmel-Anderson,Boone County
70195,11711,28751,Zip,NC,NC,Maggie Valley,Asheville,Haywood County
90715,11715,75135,Zip,TX,TX,Caddo Mills,Dallas-Fort Worth-Arlington,Hunt County
78040,11716,46225,Zip,IN,IN,Indianapolis,Indianapolis-Carmel-Anderson,Marion County
60973,11716,8084,Zip,NJ,NJ,Stratford,Philadelphia-Camden-Wilmington,Camden County
90248,11716,74036,Zip,OK,OK,Inola,Tulsa,Rogers County
64199,11716,15627,Zip,PA,PA,Derry Township,Pittsburgh,Westmoreland County
87786,11720,67880,Zip,KS,KS,Ulysses,,Grant County
69732,11720,28124,Zip,NC,NC,Mount Pleasant,Charlotte-Concord-Gastonia,Cabarrus County
90725,11722,75148,Zip,TX,TX,Malakoff,Athens,Henderson County
93465,11722,80543,Zip,CO,CO,Milliken,Greeley,Weld County
76623,11724,43315,Zip,OH,OH,Cardington,Columbus,Morrow County
74599,11725,38028,Zip,TN,TN,Hickory Withe,Memphis,Fayette County
72692,11726,33576,Zip,FL,FL,San Antonio,Tampa-St. Petersburg-Clearwater,Pasco County
89076,11726,71418,Zip,LA,LA,Columbia,,Caldwell Parish
73574,11726,35672,Zip,AL,AL,Town Creek,Decatur,Lawrence County
65250,11726,17921,Zip,PA,PA,Ashland,Pottsville,Schuylkill County
98621,11730,96101,Zip,CA,CA,Alturas,,Modoc County
74066,11730,36856,Zip,AL,AL,Fort Mitchell,Columbus,Russell County
91068,11732,75763,Zip,TX,TX,Coffee City,Athens,Henderson County
86931,11733,65686,Zip,MO,MO,Kimberling City,Branson,Stone County
80997,11733,52537,Zip,IA,IA,Bloomfield,Ottumwa,Davis County
98326,11733,95631,Zip,CA,CA,Foresthill,Sacramento--Roseville--Arden-Arcade,Placer County
89706,11736,72687,Zip,AR,AR,Yellville,,Marion County
93394,11736,80443,Zip,CO,CO,Frisco,Breckenridge,Summit County
71309,11736,30753,Zip,GA,GA,Trion,Summerville,Chattooga County
75985,11739,41301,Zip,KY,KY,Campton,,Wolfe County
67095,11739,21875,Zip,MD,MD,Delmar,Salisbury,Wicomico County
65747,11739,19075,Zip,PA,PA,Oreland,Philadelphia-Camden-Wilmington,Montgomery County
80094,11742,50035,Zip,IA,IA,Bondurant,Des Moines-West Des Moines,Polk County
68266,11742,24641,Zip,VA,VA,Richlands,Bluefield,Tazewell County
79454,11742,48883,Zip,MI,MI,Shepherd,Mount Pleasant,Isabella County
88903,11745,71078,Zip,LA,LA,Stonewall,Shreveport-Bossier City,De Soto Parish
91514,11745,76642,Zip,TX,TX,Groesbeck,,Limestone County
64341,11745,15851,Zip,PA,PA,Winslow Township,,Jefferson County
87029,11748,66006,Zip,KS,KS,Baldwin City,Lawrence,Douglas County
60391,11748,6607,Zip,CT,CT,Bridgeport,Bridgeport-Stamford-Norwalk,Fairfield County
72139,11748,32666,Zip,FL,FL,Melrose,Palatka,Putnam County
65973,11748,19506,Zip,PA,PA,Jefferson Township,Reading,Berks County
79552,11748,49065,Zip,MI,MI,Lawton,Kalamazoo-Portage,Van Buren County
58549,11753,1921,Zip,MA,MA,Boxford,Boston-Cambridge-Newton,Essex County
74175,11753,37101,Zip,TN,TN,Mc Ewen,,Humphreys County
76459,11753,43011,Zip,OH,OH,Centerburg,Mount Vernon,Knox County
94642,11756,84664,Zip,UT,UT,Mapleton,Provo-Orem,Utah County
62940,11756,13077,Zip,NY,NY,Town of Homer,Cortland,Cortland County
65466,11756,18424,Zip,PA,PA,Lehigh Township,,Wayne County
63917,11759,15133,Zip,PA,PA,Port Vue,Pittsburgh,Allegheny County
99698,11759,98294,Zip,WA,WA,Sultan,Seattle-Tacoma-Bellevue,Snohomish County
90366,11759,74352,Zip,OK,OK,Locust Grove,,Mayes County
93431,11762,80498,Zip,CO,CO,Silverthorne,Breckenridge,Summit County
71506,11762,31321,Zip,GA,GA,Pembroke,Savannah,Bryan County
77495,11762,45204,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County
63539,11766,14464,Zip,NY,NY,Town Of Hamlin,Rochester,Monroe County
99021,11767,97016,Zip,OR,OR,Clatskanie,Portland-Vancouver-Hillsboro,Columbia County
68661,11767,25570,Zip,WV,WV,Wayne,Huntington-Ashland,Wayne County
92847,11767,79121,Zip,TX,TX,Amarillo,Amarillo,Potter County
64536,11770,16316,Zip,PA,PA,Conneaut Lakeshore,Meadville,Crawford County
68068,11770,24263,Zip,VA,VA,Jonesville,,Lee County
60796,11770,7756,Zip,NJ,NJ,Neptune Township,New York-Newark-Jersey City,Monmouth County
65976,11770,19510,Zip,PA,PA,Maidencreek Township,Reading,Berks County
99195,11774,97325,Zip,OR,OR,Aumsville,Salem,Marion County
93734,11774,81226,Zip,CO,CO,Florence,Ca̱on City,Fremont County
71243,11776,30628,Zip,GA,GA,Colbert,Athens-Clarke County,Madison County
75906,11776,41073,Zip,KY,KY,Bellevue,Cincinnati,Campbell County
75316,11778,39474,Zip,MS,MS,Prentiss,,Jefferson Davis County
91211,11778,76050,Zip,TX,TX,Grandview,Dallas-Fort Worth-Arlington,Johnson County
88599,11780,70446,Zip,LA,LA,Loranger,Hammond,Tangipahoa Parish
76352,11781,42408,Zip,KY,KY,Dawson Springs,Madisonville,Hopkins County
61184,11781,8810,Zip,NJ,NJ,South Brunswick Township,New York-Newark-Jersey City,Middlesex County
66810,11784,21163,Zip,MD,MD,Woodstock,Baltimore-Columbia-Towson,Howard County
90434,11784,74523,Zip,OK,OK,Antlers,,Pushmataha County
62382,11784,12077,Zip,NY,NY,Town Of Bethlehem,Albany-Schenectady-Troy,Albany County
60867,11787,7924,Zip,NJ,NJ,Bernardsville,New York-Newark-Jersey City,Somerset County
86206,11788,63830,Zip,MO,MO,Caruthersville,,Pemiscot County
98893,11788,96756,Zip,HI,HI,Koloa,Kapaa,Kauai County
65036,11788,17339,Zip,PA,PA,Fairview Township,York-Hanover,York County
60215,11788,6241,Zip,CT,CT,Killingly,Worcester,Windham County
89884,11788,73052,Zip,OK,OK,Lindsay,,Garvin County
68835,11788,25951,Zip,WV,WV,Hinton,,Summers County
67829,11788,23842,Zip,VA,VA,Disputanta,Richmond,Prince George County
60244,11795,6281,Zip,CT,CT,Woodstock,Worcester,Windham County
77948,11795,46069,Zip,IN,IN,Sheridan,Indianapolis-Carmel-Anderson,Hamilton County
59429,11795,4276,Zip,ME,ME,Rumford,,Oxford County
59721,11795,4937,Zip,ME,ME,Fairfield,,Somerset County
97389,11795,93646,Zip,CA,CA,Orange Cove,Fresno,Fresno County
74415,11800,37681,Zip,TN,TN,Limestone,Johnson City,Washington County
93829,11801,81635,Zip,CO,CO,Parachute,Glenwood Springs,Garfield County
69019,11801,26426,Zip,WV,WV,Salem,Clarksburg,Harrison County
88564,11801,70373,Zip,LA,LA,Larose,Houma-Thibodaux,Lafourche Parish
66726,11801,21017,Zip,MD,MD,Belcamp,Baltimore-Columbia-Towson,Harford County
95176,11805,86333,Zip,AZ,AZ,Mayer,Prescott,Yavapai County
69132,11805,26753,Zip,WV,WV,Ridgeley,Cumberland,Mineral County
91395,11807,76437,Zip,TX,TX,Cisco,,Eastland County
66768,11807,21084,Zip,MD,MD,Jarrettsville,Baltimore-Columbia-Towson,Harford County
60554,11809,7041,Zip,NJ,NJ,Millburn,New York-Newark-Jersey City,Essex County
85794,11809,62930,Zip,IL,IL,Eldorado,,Saline County
74947,11811,38666,Zip,MS,MS,Sardis,,Panola County
65721,11812,19041,Zip,PA,PA,Haverford Township,Philadelphia-Camden-Wilmington,Montgomery County
79073,11812,48218,Zip,MI,MI,River Rouge,Detroit-Warren-Dearborn,Wayne County
81347,11814,53520,Zip,WI,WI,Brodhead,Madison,Green County
86906,11814,65653,Zip,MO,MO,Forsyth,Branson,Taney County
89296,11816,72010,Zip,AR,AR,Bald Knob,Searcy,White County
77103,11816,44273,Zip,OH,OH,Seville,Cleveland-Elyria,Medina County
60539,11816,7023,Zip,NJ,NJ,Fanwood,New York-Newark-Jersey City,Union County
67958,11819,24065,Zip,VA,VA,Boones Mill,Roanoke,Franklin County
67949,11819,24054,Zip,VA,VA,Axton,Martinsville,Henry County
59469,11821,4364,Zip,ME,ME,Winthrop,Augusta-Waterville,Kennebec County
60520,11821,7004,Zip,NJ,NJ,Fairfield,New York-Newark-Jersey City,Essex County
60668,11823,7432,Zip,NJ,NJ,Midland Park,New York-Newark-Jersey City,Bergen County
86974,11823,65746,Zip,MO,MO,Seymour,Springfield,Webster County
81264,11825,53177,Zip,WI,WI,Sturtevant,Racine,Racine County
74111,11826,37025,Zip,TN,TN,Bon Aqua,Nashville-Davidson--Murfreesboro--Franklin,Hickman County
94532,11826,84315,Zip,UT,UT,Hooper,Ogden-Clearfield,Weber County
58485,11826,1775,Zip,MA,MA,Stow,Boston-Cambridge-Newton,Middlesex County
79171,11829,48380,Zip,MI,MI,Milford,Detroit-Warren-Dearborn,Oakland County
68117,11829,24370,Zip,VA,VA,Saltville,,Smyth County
96835,11829,92363,Zip,CA,CA,Needles,Riverside-San Bernardino-Ontario,San Bernardino County
94761,11832,85045,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County
98384,11833,95693,Zip,CA,CA,Wilton,Sacramento--Roseville--Arden-Arcade,Sacramento County
72881,11834,33876,Zip,FL,FL,Sebring,Sebring,Highlands County
60304,11835,6422,Zip,CT,CT,Durham,Hartford-West Hartford-East Hartford,Middlesex County
65352,11835,18078,Zip,PA,PA,North Whitehall Township,Allentown-Bethlehem-Easton,Lehigh County
80986,11835,52411,Zip,IA,IA,Cedar Rapids,Cedar Rapids,Linn County
82788,11838,56329,Zip,MN,MN,Foley,St. Cloud,Benton County
60779,11838,7732,Zip,NJ,NJ,Middletown Township,New York-Newark-Jersey City,Monmouth County
89764,11838,72823,Zip,AR,AR,Atkins,Russellville,Pope County
71514,11838,31331,Zip,GA,GA,Townsend,Brunswick,McIntosh County
70950,11842,30184,Zip,GA,GA,White,Atlanta-Sandy Springs-Roswell,Bartow County
70745,11842,29853,Zip,SC,SC,Williston,,Barnwell County
65288,11844,17976,Zip,PA,PA,Shenandoah,Pottsville,Schuylkill County
88746,11844,70710,Zip,LA,LA,Addis,Baton Rouge,West Baton Rouge Parish
66101,11844,19950,Zip,DE,DE,Greenwood,Salisbury,Sussex County
84203,11847,59828,Zip,MT,MT,Corvallis,,Ravalli County
92863,11847,79201,Zip,TX,TX,Childress,,Childress County
71381,11847,31028,Zip,GA,GA,Centerville,Warner Robins,Houston County
91549,11850,76691,Zip,TX,TX,West,Waco,McLennan County
69313,11851,27350,Zip,NC,NC,Sophia,Greensboro-High Point,Randolph County
69507,11851,27807,Zip,NC,NC,Bailey,Rocky Mount,Nash County
61854,11853,10547,Zip,NY,NY,Town Of Yorktown,New York-Newark-Jersey City,Westchester County
65347,11853,18072,Zip,PA,PA,Pen Argyl,Allentown-Bethlehem-Easton,Northampton County
65155,11853,17737,Zip,PA,PA,Wolf Township,Williamsport,Lycoming County
60815,11856,7826,Zip,NJ,NJ,Branchville,New York-Newark-Jersey City,Sussex County
99237,11856,97378,Zip,OR,OR,Sheridan,Portland-Vancouver-Hillsboro,Yamhill County
87362,11856,66901,Zip,KS,KS,Concordia,,Cloud County
85997,11859,63334,Zip,MO,MO,Bowling Green,,Pike County
85394,11859,62278,Zip,IL,IL,Red Bud,,Randolph County
59887,11859,5443,Zip,VT,VT,Bristol,,Addison County
68917,11859,26187,Zip,WV,WV,Williamstown,Parkersburg-Vienna,Wood County
94937,11864,85361,Zip,AZ,AZ,Surprise,Phoenix-Mesa-Scottsdale,Maricopa County
58299,11864,1226,Zip,MA,MA,Dalton,Pittsfield,Berkshire County
76696,11864,43460,Zip,OH,OH,Rossford,Toledo,Wood County
64731,11867,16735,Zip,PA,PA,Kane,Bradford,McKean County
63384,11867,14047,Zip,NY,NY,Evans,Buffalo-Cheektowaga-Niagara Falls,Erie County
86188,11867,63780,Zip,MO,MO,Scott City,Sikeston,Scott County
79294,11867,48632,Zip,MI,MI,Lake,,Clare County
85919,11871,63101,Zip,MO,MO,Saint Louis,St. Louis,Saint Louis City
63018,11871,13211,Zip,NY,NY,Mattydale,Syracuse,Onondaga County
62291,11873,11942,Zip,NY,NY,East Quogue,New York-Newark-Jersey City,Suffolk County
70055,11873,28594,Zip,NC,NC,Emerald Isle,Morehead City,Carteret County
61773,11873,10282,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County
61112,11876,8558,Zip,NJ,NJ,Montgomery Township,New York-Newark-Jersey City,Somerset County
90306,11876,74119,Zip,OK,OK,Tulsa,Tulsa,Tulsa County
70488,11878,29451,Zip,SC,SC,Isle of Palms,Charleston-North Charleston,Charleston County
83414,11879,57730,Zip,SD,SD,Custer,Rapid City,Custer County
68270,11879,24651,Zip,VA,VA,Tazewell,Bluefield,Tazewell County
93754,11881,81252,Zip,CO,CO,Westcliffe,,Custer County
93075,11881,79766,Zip,TX,TX,Odessa,Odessa,Ector County
88050,11881,68526,Zip,NE,NE,Lincoln,Lincoln,Lancaster County
86687,11881,65066,Zip,MO,MO,Owensville,,Gasconade County
79273,11885,48611,Zip,MI,MI,Auburn,Bay City,Bay County
96973,11885,92655,Zip,CA,CA,Westminster,Los Angeles-Long Beach-Anaheim,Orange County
60802,11885,7764,Zip,NJ,NJ,West Long Branch,New York-Newark-Jersey City,Monmouth County
70721,11888,29824,Zip,SC,SC,Edgefield,Augusta-Richmond County,Edgefield County
81931,11888,54848,Zip,WI,WI,Ladysmith,,Rusk County
60958,11890,8068,Zip,NJ,NJ,Pemberton Township,Philadelphia-Camden-Wilmington,Burlington County
60275,11890,6378,Zip,CT,CT,Stonington,Norwich-New London,New London County
94676,11890,84741,Zip,UT,UT,Kanab,,Kane County
97371,11890,93625,Zip,CA,CA,Fowler,Fresno,Fresno County
76276,11894,42220,Zip,KY,KY,Elkton,,Todd County
77596,11894,45335,Zip,OH,OH,Jamestown,Dayton,Greene County
78427,11894,47060,Zip,IN,IN,West Harrison,Cincinnati,Dearborn County
63186,11894,13624,Zip,NY,NY,Town of Clayton,Watertown-Fort Drum,Jefferson County
60795,11894,7755,Zip,NJ,NJ,Ocean Township,New York-Newark-Jersey City,Monmouth County
71220,11899,30582,Zip,GA,GA,Young Harris,,Towns County
85288,11899,62049,Zip,IL,IL,Hillsboro,,Montgomery County
73130,11901,34484,Zip,FL,FL,Oxford,The Villages,Sumter County
82804,11902,56347,Zip,MN,MN,Long Prairie,,Todd County
95039,11902,85701,Zip,AZ,AZ,Tucson,Tucson,Pima County
69993,11904,28512,Zip,NC,NC,Atlantic Beach,Morehead City,Carteret County
86392,11904,64158,Zip,MO,MO,Kansas City,Kansas City,Jackson County
65876,11904,19352,Zip,PA,PA,New London Township,Philadelphia-Camden-Wilmington,Chester County
63612,11907,14569,Zip,NY,NY,Town of Warsaw,,Wyoming County
69176,11907,27020,Zip,NC,NC,Hamptonville,Winston-Salem,Yadkin County
90307,11909,74120,Zip,OK,OK,Tulsa,Tulsa,Tulsa County
58521,11910,1860,Zip,MA,MA,Merrimac,Boston-Cambridge-Newton,Essex County
96755,11911,92250,Zip,CA,CA,Holtville,El Centro,Imperial County
84440,11912,60195,Zip,IL,IL,Schaumburg,Chicago-Naperville-Elgin,Cook County
92911,11912,79339,Zip,TX,TX,Littlefield,,Lamb County
58572,11914,1982,Zip,MA,MA,Hamilton,Boston-Cambridge-Newton,Essex County
89756,11914,72774,Zip,AR,AR,West Fork,Fayetteville-Springdale-Rogers,Washington County
79459,11914,48888,Zip,MI,MI,Stanton,Grand Rapids-Wyoming,Montcalm County
67404,11917,22824,Zip,VA,VA,Edinburg,,Shenandoah County
91583,11917,76834,Zip,TX,TX,Coleman,,Coleman County
95428,11917,87557,Zip,NM,NM,Ranchos de Taos,Taos,Taos County
73812,11917,36278,Zip,AL,AL,Wedowee,,Randolph County
67592,11921,23192,Zip,VA,VA,Montpelier,Richmond,Hanover County
66791,11921,21131,Zip,MD,MD,Phoenix,Baltimore-Columbia-Towson,Baltimore County
77914,11921,46017,Zip,IN,IN,Chesterfield,Indianapolis-Carmel-Anderson,Madison County
95593,11924,88242,Zip,NM,NM,Hobbs,Hobbs,Lea County
86647,11924,65010,Zip,MO,MO,Ashland,Columbia,Boone County
70680,11924,29709,Zip,SC,SC,Chesterfield,,Chesterfield County
58399,11927,1519,Zip,MA,MA,Grafton,Worcester,Worcester County
81543,11927,54021,Zip,WI,WI,Prescott,Minneapolis-St. Paul-Bloomington,Pierce County
74783,11929,38355,Zip,TN,TN,Medina,,Gibson County
88052,11929,68528,Zip,NE,NE,Lincoln,Lincoln,Lancaster County
73226,11929,34946,Zip,FL,FL,Fort Pierce,Port St. Lucie,Saint Lucie County
67468,11932,22973,Zip,VA,VA,Stanardsville,Charlottesville,Greene County
60114,11932,6057,Zip,CT,CT,New Hartford,Torrington,Litchfield County
90553,11932,74848,Zip,OK,OK,Holdenville,,Hughes County
92902,11932,79323,Zip,TX,TX,Denver City,,Yoakum County
89729,11936,72736,Zip,AR,AR,Gravette,Fayetteville-Springdale-Rogers,Benton County
71664,11937,31774,Zip,GA,GA,Ocilla,,Irwin County
73945,11938,36572,Zip,AL,AL,Satsuma,Mobile,Mobile County
84387,11938,60136,Zip,IL,IL,Gilberts,Chicago-Naperville-Elgin,Kane County
68898,11938,26150,Zip,WV,WV,Mineral Wells,Parkersburg-Vienna,Wood County
60543,11938,7028,Zip,NJ,NJ,Glen Ridge,New York-Newark-Jersey City,Essex County
66997,11942,21716,Zip,MD,MD,Brunswick,Washington-Arlington-Alexandria,Frederick County
59509,11942,4457,Zip,ME,ME,Lincoln,Bangor,Penobscot County
79584,11944,49098,Zip,MI,MI,Watervliet,Niles-Benton Harbor,Berrien County
74071,11945,36862,Zip,AL,AL,Lafayette,Valley,Chambers County
64788,11946,16870,Zip,PA,PA,Patton Township,State College,Centre County
84386,11946,60135,Zip,IL,IL,Genoa,Chicago-Naperville-Elgin,DeKalb County
62777,11948,12832,Zip,NY,NY,Town of Granville,Glens Falls,Washington County
88356,11948,69153,Zip,NE,NE,Ogallala,,Keith County
61013,11950,8221,Zip,NJ,NJ,Linwood,Atlantic City-Hammonton,Atlantic County
77288,11950,44681,Zip,OH,OH,Sugarcreek,New Philadelphia-Dover,Tuscarawas County
58795,11952,2537,Zip,MA,MA,East Sandwich,Barnstable Town,Barnstable County
77827,11952,45810,Zip,OH,OH,Ada,,Hardin County
97482,11952,93926,Zip,CA,CA,Gonzales,Salinas,Monterey County
89881,11955,73049,Zip,OK,OK,Oklahoma City,Oklahoma City,Oklahoma County
66934,11955,21632,Zip,MD,MD,Federalsburg,,Caroline County
62459,11957,12186,Zip,NY,NY,New Scotland,Albany-Schenectady-Troy,Albany County
90299,11957,74108,Zip,OK,OK,Tulsa,Tulsa,Tulsa County
97917,11957,95005,Zip,CA,CA,Ben Lomond,Santa Cruz-Watsonville,Santa Cruz County
80869,11957,52172,Zip,IA,IA,Waukon,,Allamakee County
62435,11961,12158,Zip,NY,NY,Town Of Bethlehem,Albany-Schenectady-Troy,Albany County
62771,11962,12822,Zip,NY,NY,Town of Corinth,Albany-Schenectady-Troy,Saratoga County
93778,11962,81413,Zip,CO,CO,Cedaredge,,Delta County
84725,11962,60942,Zip,IL,IL,Hoopeston,Danville,Vermilion County
70942,11962,30175,Zip,GA,GA,Talking Rock,Atlanta-Sandy Springs-Roswell,Pickens County
67315,11962,22572,Zip,VA,VA,Warsaw,,Richmond County
77385,11967,44889,Zip,OH,OH,Wakeman,Norwalk,Huron County
73323,11967,35114,Zip,AL,AL,Alabaster,Birmingham-Hoover,Shelby County
82738,11967,56267,Zip,MN,MN,Morris,,Stevens County
60663,11970,7422,Zip,NJ,NJ,Highland Lake,New York-Newark-Jersey City,Sussex County
77739,11970,45663,Zip,OH,OH,West Portsmouth,Portsmouth,Scioto County
73822,11970,36312,Zip,AL,AL,Ashford,Dothan,Houston County
67100,11973,21904,Zip,MD,MD,Port Deposit,Philadelphia-Camden-Wilmington,Cecil County
82877,11973,56468,Zip,MN,MN,Nisswa,Brainerd,Crow Wing County
79194,11973,48421,Zip,MI,MI,Columbiaville,Detroit-Warren-Dearborn,Lapeer County
74471,11976,37769,Zip,TN,TN,Lake City,Knoxville,Anderson County
59343,11977,4071,Zip,ME,ME,Raymond,Portland-South Portland,Cumberland County
96823,11977,92342,Zip,CA,CA,Helendale,Riverside-San Bernardino-Ontario,San Bernardino County
72177,11979,32730,Zip,FL,FL,Casselberry,Orlando-Kissimmee-Sanford,Seminole County
59985,11980,5733,Zip,VT,VT,Brandon,Rutland,Rutland County
59235,11980,3841,Zip,NH,NH,Hampstead,Boston-Cambridge-Newton,Rockingham County
85248,11982,61953,Zip,IL,IL,Tuscola,,Douglas County
74748,11984,38310,Zip,TN,TN,Adamsville,,McNairy County
80928,11984,52310,Zip,IA,IA,Monticello,Cedar Rapids,Jones County
62779,11986,12834,Zip,NY,NY,Town of Greenwich,Glens Falls,Washington County
92917,11987,79347,Zip,TX,TX,Muleshoe,,Bailey County
66571,11987,20711,Zip,MD,MD,Lothian,Baltimore-Columbia-Towson,Anne Arundel County
98928,11989,96795,Zip,HI,HI,Waimanalo,Urban Honolulu,Honolulu County
74251,11990,37220,Zip,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
76325,11990,42347,Zip,KY,KY,Hartford,,Ohio County
84608,11990,60606,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
64415,11993,16033,Zip,PA,PA,Forward Township,Pittsburgh,Butler County
88754,11993,70722,Zip,LA,LA,Clinton,Baton Rouge,East Feliciana Parish
62526,11995,12305,Zip,NY,NY,Schenectady,Albany-Schenectady-Troy,Schenectady County
97257,11995,93427,Zip,CA,CA,Buellton,Santa Maria-Santa Barbara,Santa Barbara County
66507,11995,20616,Zip,MD,MD,Bryans Road,Washington-Arlington-Alexandria,Charles County
75385,11998,39654,Zip,MS,MS,Monticello,,Lawrence County
74172,11998,37096,Zip,TN,TN,Linden,,Perry County
78224,11998,46711,Zip,IN,IN,Berne,Decatur,Adams County
91042,12001,75693,Zip,TX,TX,White Oak,Longview,Gregg County
62075,12001,11363,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County
86390,12003,64156,Zip,MO,MO,Kansas City,Kansas City,Jackson County
