,RegionName,MsaName,year,rent_price,median_income,income_per_capita,income_200000_or_more,owner_occupied_housing_units_median_value,median_rent,million_dollar_housing_units
15142,20783,"Washington, DC",2019,1368.0,65623,20901.53,4.3,307000,1397,0
15143,90068,"Los Angeles-Long Beach-Anaheim, CA",2019,3126.9166666666665,88535,84692.42,24.0,1228400,1770,1718
15144,91107,"Los Angeles-Long Beach-Anaheim, CA",2019,2208.5,102850,52976.76,19.7,843700,1744,1259
15145,33071,"Miami-Fort Lauderdale, FL",2019,1549.6666666666667,91999,36215.15,11.7,368200,1625,30
15146,02118,"Boston, MA",2019,3083.8333333333335,67805,64521.15,21.4,843500,1286,604
15147,60107,"Chicago, IL",2019,1548.25,80412,30282.22,6.2,192800,1743,18
15148,30060,"Atlanta, GA",2019,1380.3333333333333,48506,22248.48,3.2,167800,1020,98
15149,77493,"Houston, TX",2019,1604.1666666666667,90861,32318.01,9.0,209200,1463,10
15150,30030,"Atlanta, GA",2019,1599.75,86698,52401.61,20.7,459000,1113,137
15151,30315,"Atlanta, GA",2019,1219.0,29287,18290.61,3.1,155400,842,35
15152,01810,"Boston, MA",2019,2366.0833333333335,151334,67473.66,35.5,620500,1611,644
15153,33705,"Tampa, FL",2019,1326.8333333333333,50637,26784.98,5.0,182500,1111,0
15154,53208,"Milwaukee, WI",2019,725.5,35171,21291.24,1.2,141900,771,7
15155,90032,"Los Angeles-Long Beach-Anaheim, CA",2019,1969.0,57225,21057.97,5.4,504700,1205,93
15156,77380,"Houston, TX",2019,1421.0,73457,58288.04,12.7,273300,1343,338
15157,93036,"Ventura, CA",2019,2549.3333333333335,77158,25344.21,8.4,477700,1683,50
15158,23229,"Richmond, VA",2019,1388.75,82758,47658.01,16.1,332400,1144,334
15159,60517,"Chicago, IL",2019,1452.0833333333333,85574,40659.04,9.8,267500,1325,0
15160,85014,"Phoenix, AZ",2019,1146.0833333333333,53551,35041.97,5.0,278300,977,26
15161,60543,"Chicago, IL",2019,1636.9166666666667,102044,39310.56,12.1,255400,1487,0
15162,92264,"Riverside, CA",2019,1567.9166666666667,53778,48884.49,9.5,365100,1171,406
15163,38104,"Memphis, TN",2019,951.75,41696,38709.85,7.0,225500,781,47
15164,85323,"Phoenix, AZ",2019,1419.6666666666667,53717,18881.49,1.8,186200,1119,0
15165,96814,"Urban Honolulu, HI",2019,2634.4166666666665,63283,44585.27,7.1,593800,1435,371
15166,28270,"Charlotte, NC",2019,1387.9166666666667,98449,50170.28,19.5,355200,1373,63
15167,28056,"Charlotte, NC",2019,1531.9166666666667,68890,32823.65,5.3,172200,875,25
15168,30265,"Atlanta, GA",2019,1570.5,88878,38437.66,10.0,222900,1356,10
15169,32211,"Jacksonville, FL",2019,1064.5,43699,20537.9,1.5,127600,903,31
15170,97236,"Portland, OR",2019,1268.3333333333333,50663,21518.68,3.7,282600,1154,53
15171,85395,"Phoenix, AZ",2019,1322.5833333333333,90017,35202.56,10.1,347500,1454,0
15172,22203,"Washington, DC",2019,2319.75,108857,68464.62,20.7,631500,2067,225
15173,91206,"Los Angeles-Long Beach-Anaheim, CA",2019,2148.1666666666665,70141,36576.59,9.9,781300,1645,1028
15174,60659,"Chicago, IL",2019,1416.75,52239,22876.38,5.0,305200,1171,18
15175,94520,"San Francisco, CA",2019,2055.25,60652,27425.12,3.8,418400,1575,11
15176,60005,"Chicago, IL",2019,1422.9166666666667,84383,47638.96,13.2,341300,1242,74
15177,37923,"Knoxville, TN",2019,1308.75,61948,33268.64,3.8,201400,1002,23
15178,60060,"Chicago, IL",2019,1713.5,94372,40293.3,13.4,250900,1398,96
15179,19426,"Philadelphia, PA",2019,1819.5833333333333,129159,49466.0,25.1,363000,1387,89
15180,89135,"Las Vegas, NV",2019,1803.1666666666667,94821,63978.05,21.3,429500,1800,503
15181,08820,"New York, NY",2019,2204.4166666666665,132451,52816.04,26.9,495500,1578,169
15182,85298,"Phoenix, AZ",2019,1920.0,112656,42391.22,16.0,382600,2111,371
15183,92806,"Los Angeles-Long Beach-Anaheim, CA",2019,2058.8333333333335,68973,27054.01,4.9,576800,1821,30
15184,20877,"Washington, DC",2019,2271.3333333333335,73666,30690.62,6.8,350800,1584,9
15185,76132,"Dallas-Fort Worth, TX",2019,1555.0,56655,44357.76,9.5,312700,1034,85
15186,32909,"Melbourne, FL",2019,1365.25,51226,23046.14,3.3,168700,1030,0
15187,01701,"Boston, MA",2019,1965.0833333333333,111209,53019.91,19.2,433400,1581,60
15188,98201,"Seattle, WA",2019,1249.8333333333333,57179,32393.23,4.6,305300,1043,50
15189,85392,"Phoenix, AZ",2019,1330.3333333333333,68663,27898.98,4.4,235500,1240,0
15190,20007,"Washington, DC",2019,2354.0833333333335,140208,93509.41,37.0,1009000,1894,1277
15191,84081,"Salt Lake City, UT",2019,1516.75,94981,28279.0,4.7,308100,1330,0
15192,33432,"Miami-Fort Lauderdale, FL",2019,1996.5833333333333,77250,79280.37,19.9,620600,1701,615
15193,32810,"Orlando, FL",2019,1360.8333333333333,51355,21801.94,1.1,156000,1168,0
15194,33069,"Miami-Fort Lauderdale, FL",2019,1489.0,49732,23060.47,1.7,162100,1310,36
15195,85268,"Phoenix, AZ",2019,1662.8333333333333,85344,59110.52,14.2,404500,1259,231
15196,22102,"Washington, DC",2019,2109.8333333333335,123474,87046.41,30.5,922100,1993,1318
15197,02150,"Boston, MA",2019,2041.4166666666667,56737,23559.65,4.4,350800,1420,0
15198,60174,"Chicago, IL",2019,1405.9166666666667,90703,47175.63,14.9,282100,1276,97
15199,92113,"San Diego, CA",2019,1764.6,40310,12309.82,1.7,353900,1183,18
15200,34758,"Lakeland, FL",2019,1451.0,53510,15415.11,2.0,172400,1243,0
15201,98662,"Portland, OR",2019,1557.75,62877,29200.53,3.6,276100,1387,9
15202,87107,"Albuquerque, NM",2019,940.6666666666666,49566,30253.39,6.3,222900,747,173
15203,30005,"Atlanta, GA",2019,1840.4166666666667,128578,55874.18,27.9,441800,1483,76
15204,98168,"Seattle, WA",2019,1789.25,59120,26523.89,3.5,330300,1242,11
15205,63108,"St. Louis, MO",2019,1278.5833333333333,47180,48988.42,9.5,351100,947,109
15206,32208,"Jacksonville, FL",2019,946.1666666666666,34565,20298.05,1.5,78400,945,6
15207,90806,"Los Angeles-Long Beach-Anaheim, CA",2019,1525.9166666666667,54437,21004.42,3.1,466000,1189,9
15208,98444,"Seattle, WA",2019,1220.5833333333333,48998,21530.84,0.7,211200,1086,14
15209,95337,"Stockton, CA",2019,1859.0,83933,30424.3,8.6,418100,1471,50
15210,93001,"Ventura, CA",2019,2081.1666666666665,68356,34653.41,6.6,589800,1426,603
15211,02720,"Providence, RI",2019,1162.8333333333333,51790,27426.87,3.0,240900,853,12
15212,95662,"Sacramento, CA",2019,1598.0,80434,35634.77,6.1,372900,1445,33
15213,80202,"Denver, CO",2019,2456.25,90384,80938.85,17.1,521300,1757,380
15214,95661,"Sacramento, CA",2019,1855.8333333333333,86823,43438.77,13.9,472500,1520,97
15215,78731,"Austin, TX",2019,1594.0,94851,70936.6,24.4,636800,1297,502
15216,94133,"San Francisco, CA",2019,3777.9166666666665,69756,62196.51,20.3,1433000,1395,321
15217,77382,"Houston, TX",2019,1573.0833333333333,138281,61936.84,33.2,422200,1718,745
15218,80111,"Denver, CO",2019,1655.0,110499,64510.54,24.4,657000,1687,661
15219,91790,"Los Angeles-Long Beach-Anaheim, CA",2019,2331.4166666666665,82128,26511.23,9.3,514800,1665,16
15220,21227,"Baltimore, MD",2019,1276.9166666666667,68323,29507.58,4.1,213400,1117,0
15221,30312,"Atlanta, GA",2019,1616.8333333333333,57740,40200.16,7.4,302700,1230,37
15222,30078,"Atlanta, GA",2019,1387.1666666666667,71071,30117.4,7.2,195400,1352,14
15223,92629,"Los Angeles-Long Beach-Anaheim, CA",2019,2702.25,99838,64359.88,21.7,895800,2039,1016
15224,29212,"Columbia, SC",2019,1140.25,69030,36956.29,6.1,171500,1072,50
15225,21239,"Baltimore, MD",2019,1241.5833333333333,55555,27968.54,3.2,153400,1140,0
15226,80917,"Colorado Springs, CO",2019,1384.1666666666667,57129,28903.23,1.9,231200,1091,0
15227,55432,"Minneapolis-St Paul, MN",2019,1309.3333333333333,63480,30440.84,2.8,196600,994,0
15228,77019,"Houston, TX",2019,1509.4166666666667,116207,101270.66,30.2,596500,1687,550
15229,78626,"Austin, TX",2019,1337.1666666666667,71638,26622.41,5.1,221900,1221,0
15230,84403,"Ogden, UT",2019,828.5833333333334,66394,31201.38,6.3,234400,848,50
15231,80026,"Boulder, CO",2019,1836.3333333333333,85130,50456.73,13.8,437300,1496,102
15232,33837,"Lakeland, FL",2019,1519.5833333333333,57337,22531.86,3.6,190000,1348,21
15233,29609,"Greenville, SC",2019,1169.3333333333333,55077,32806.46,6.6,199900,817,99
15234,33351,"Miami-Fort Lauderdale, FL",2019,1594.9166666666667,60848,24269.11,2.8,229500,1494,0
15235,91104,"Los Angeles-Long Beach-Anaheim, CA",2019,2156.4166666666665,77919,37908.8,15.6,744000,1510,892
15236,30068,"Atlanta, GA",2019,2203.5833333333335,120851,57853.07,25.4,405000,1238,284
15237,94941,"San Francisco, CA",2019,3511.5833333333335,152125,100475.7,39.4,1441100,2329,2488
15238,94526,"San Francisco, CA",2019,3226.1666666666665,152727,77479.85,38.5,1077200,2463,3873
15239,33076,"Miami-Fort Lauderdale, FL",2019,2578.0,136343,53941.77,31.3,521900,2338,317
15240,23606,"Virginia Beach, VA",2019,1177.8333333333333,57969,32062.98,5.6,244800,1096,65
15241,30274,"Atlanta, GA",2019,1092.5,42633,17947.65,1.0,86700,959,0
15242,95820,"Sacramento, CA",2019,1544.0,51068,22757.54,2.2,248200,1183,7
15243,29680,"Greenville, SC",2019,1382.75,77915,32956.06,5.2,193100,1148,0
15244,33317,"Miami-Fort Lauderdale, FL",2019,1892.5833333333333,67878,29225.05,7.8,311600,1396,40
15245,27455,"Greensboro, NC",2019,1280.3333333333333,75246,49879.02,15.0,238600,920,87
15246,92270,"Riverside, CA",2019,4192.333333333333,78682,65724.46,16.9,498700,1191,452
15247,46201,"Indianapolis, IN",2019,732.0,30917,18078.49,0.7,72500,838,0
15248,48237,"Detroit, MI",2019,1192.4166666666667,52584,25388.21,2.2,117700,1120,5
15249,33770,"Tampa, FL",2019,1086.6666666666667,46355,30805.45,3.2,168200,1053,66
15250,60532,"Chicago, IL",2019,1404.0833333333333,86032,49501.93,12.6,325500,1279,56
15251,34689,"Tampa, FL",2019,1486.9166666666667,48890,28493.09,5.9,206000,858,59
15252,55404,"Minneapolis-St Paul, MN",2019,1468.1666666666667,30585,22394.56,3.1,258600,834,0
15253,96813,"Urban Honolulu, HI",2019,2483.25,74170,41292.82,10.7,634200,1480,650
15254,21144,"Baltimore, MD",2019,1716.75,111446,41613.34,16.8,372300,1580,10
15255,60046,"Chicago, IL",2019,1576.75,100595,41312.87,12.6,222200,1284,0
15256,64119,"Kansas City, MO",2019,1196.8333333333333,68553,32914.42,4.2,147600,1036,10
15257,80239,"Denver, CO",2019,1612.25,60186,19126.96,1.6,250100,1421,19
15258,23518,"Virginia Beach, VA",2019,1134.0833333333333,59299,33403.01,5.4,221100,1057,0
15259,94588,"San Francisco, CA",2019,3183.8333333333335,153429,63959.4,34.0,928800,2498,2078
15260,21212,"Baltimore, MD",2019,1355.6666666666667,79832,46671.24,15.9,288700,1158,53
15261,90017,"Los Angeles-Long Beach-Anaheim, CA",2019,2918.25,35605,26380.46,4.6,651500,1117,24
15262,19138,"Philadelphia, PA",2019,1107.6666666666667,41105,18611.81,1.2,124800,972,14
15263,90038,"Los Angeles-Long Beach-Anaheim, CA",2019,2246.6666666666665,47116,27183.21,4.1,821600,1330,170
15264,80907,"Colorado Springs, CO",2019,1062.6666666666667,50966,30089.05,3.6,222100,973,40
15265,80260,"Denver, CO",2019,1197.5,50832,22997.49,2.7,142700,1198,20
15266,98030,"Seattle, WA",2019,1553.8333333333333,64666,26592.24,6.1,349800,1367,82
15267,85203,"Phoenix, AZ",2019,1112.8333333333333,54919,24526.72,4.6,245300,977,18
15268,90242,"Los Angeles-Long Beach-Anaheim, CA",2019,1634.4166666666667,71233,24766.63,6.0,513900,1509,185
15269,23505,"Virginia Beach, VA",2019,1224.5,50415,29547.22,5.5,238500,1012,89
15270,89002,"Las Vegas, NV",2019,1544.9166666666667,82778,32982.79,6.3,291100,1350,92
15271,98119,"Seattle, WA",2019,1851.0833333333333,96768,69462.55,21.3,858500,1673,1110
15272,90230,"Los Angeles-Long Beach-Anaheim, CA",2019,2782.9166666666665,85524,48054.18,12.9,769700,1789,1476
15273,34606,"Tampa, FL",2019,1166.1666666666667,42769,23400.84,1.2,132100,955,0
15274,85050,"Phoenix, AZ",2019,1809.3333333333333,94450,48917.24,16.8,337400,1658,73
15275,91326,"Los Angeles-Long Beach-Anaheim, CA",2019,3352.9166666666665,117590,51587.41,22.4,764300,1895,1083
15276,46235,"Indianapolis, IN",2019,1166.6666666666667,38572,18144.19,0.4,112900,740,31
15277,91711,"Los Angeles-Long Beach-Anaheim, CA",2019,2590.75,101270,42756.91,19.1,675600,1571,543
15278,95834,"Sacramento, CA",2019,1729.3333333333333,64996,29172.34,4.1,359900,1369,0
15279,92807,"Los Angeles-Long Beach-Anaheim, CA",2019,2368.4166666666665,113323,47099.03,20.1,681700,2135,734
15280,55372,"Minneapolis-St Paul, MN",2019,1594.8,114556,49244.41,19.7,338600,1133,168
15281,32277,"Jacksonville, FL",2019,1134.8333333333333,51188,24338.46,2.0,166800,986,45
15282,20901,"Washington, DC",2019,2031.0833333333333,109246,45854.55,18.9,445400,1565,36
15283,33156,"Miami-Fort Lauderdale, FL",2019,1927.5,117491,68386.56,31.1,857500,1738,1218
15284,70809,"Baton Rouge, LA",2019,1147.25,76604,47404.78,9.7,264600,1163,98
15285,48322,"Detroit, MI",2019,1743.1666666666667,93308,47290.8,15.9,288600,1811,118
15286,29707,"Charlotte, NC",2019,1413.5,86052,41262.51,11.3,308400,1412,26
15287,91773,"Los Angeles-Long Beach-Anaheim, CA",2019,2065.9166666666665,86201,35088.18,10.9,574300,1800,362
15288,75010,"Dallas-Fort Worth, TX",2019,1281.25,85946,41707.01,10.7,319200,1316,103
15289,91001,"Los Angeles-Long Beach-Anaheim, CA",2019,3051.9166666666665,101061,47311.94,19.9,748100,1728,1570
15290,91355,"Los Angeles-Long Beach-Anaheim, CA",2019,2231.3333333333335,95696,44083.47,12.8,563400,2040,165
15291,94070,"San Francisco, CA",2019,3572.5833333333335,185459,89573.81,46.1,1637900,2321,1985
15292,02136,"Boston, MA",2019,2212.0,69262,30214.52,8.0,404100,1306,0
15293,98038,"Seattle, WA",2019,2050.4166666666665,111689,43568.91,14.3,439600,1874,213
15294,60525,"Chicago, IL",2019,1838.1666666666667,91692,52224.71,19.0,362700,1106,270
15295,11704,"New York, NY",2019,2161.909090909091,95912,34785.11,10.5,356400,1766,0
15296,23453,"Virginia Beach, VA",2019,1354.9166666666667,69932,28104.91,3.3,237600,1335,16
15297,10038,"New York, NY",2019,4312.75,95702,65409.63,24.1,850100,2539,594
15298,85009,"Phoenix, AZ",2019,951.0,32893,12603.27,1.3,101500,837,22
15299,02125,"Boston, MA",2019,2464.75,57649,30733.43,8.5,468200,1409,153
15300,27517,"Durham, NC",2019,1402.4166666666667,91985,64289.36,20.7,403200,1247,158
15301,60441,"Chicago, IL",2019,1426.8333333333333,79180,31237.81,6.8,224500,1197,0
15302,33594,"Tampa, FL",2019,1564.3333333333333,64854,30125.36,4.8,188500,1396,24
15303,33441,"Miami-Fort Lauderdale, FL",2019,1715.75,48778,28600.23,4.7,233300,1228,83
15304,92108,"San Diego, CA",2019,2198.4166666666665,75296,45822.08,6.5,384800,2145,66
15305,28209,"Charlotte, NC",2019,1461.5,76022,59212.09,14.2,385100,1167,300
15306,73159,"Oklahoma City, OK",2019,958.0,51137,22412.65,0.9,110900,891,21
15307,33138,"Miami-Fort Lauderdale, FL",2019,1621.1666666666667,51262,36379.47,10.0,471700,1048,220
15308,83705,"Boise City, ID",2019,1125.25,48180,24314.51,1.6,194900,861,11
15309,55422,"Minneapolis-St Paul, MN",2019,1354.5833333333333,74697,42178.11,10.6,227200,1134,28
15310,15217,"Pittsburgh, PA",2019,1454.1666666666667,76272,49182.74,14.9,301400,1101,111
15311,77550,"Houston, TX",2019,1081.4166666666667,42710,27488.48,4.2,167200,943,33
15312,60169,"Chicago, IL",2019,1499.9166666666667,77936,31843.64,6.1,242100,1351,3
15313,14621,"Rochester, NY",2019,733.0,27675,14882.32,0.7,58300,810,22
15314,83605,"Boise City, ID",2019,985.9166666666666,47839,17770.35,1.6,150000,779,0
15315,89011,"Las Vegas, NV",2019,1354.4166666666667,70129,37447.48,9.2,277000,1198,168
15316,30310,"Atlanta, GA",2019,1210.0833333333333,34398,20393.18,1.4,152500,951,12
15317,80214,"Denver, CO",2019,1351.25,50518,31530.96,3.6,355300,1120,54
15318,91316,"Los Angeles-Long Beach-Anaheim, CA",2019,2437.0833333333335,76978,46640.65,11.3,685300,1746,649
15319,30215,"Atlanta, GA",2019,1557.5,95339,40812.7,14.9,273200,1306,92
15320,37067,"Nashville, TN",2019,1418.3333333333333,109187,54375.25,18.1,448300,1587,74
15321,46205,"Indianapolis, IN",2019,1057.75,47623,30562.17,6.1,170300,866,57
15322,64015,"Kansas City, MO",2019,1372.25,72834,33534.33,5.1,171400,940,16
15323,91941,"San Diego, CA",2019,2045.8333333333333,88225,40049.93,12.4,624900,1519,412
15324,92651,"Los Angeles-Long Beach-Anaheim, CA",2019,4098.25,132222,94613.3,35.3,1890000,2335,1195
15325,90064,"Los Angeles-Long Beach-Anaheim, CA",2019,3466.5833333333335,102117,69711.11,26.5,1178000,1955,1744
15326,22042,"Washington, DC",2019,2165.5833333333335,108021,48245.1,19.1,524800,1833,48
15327,33326,"Miami-Fort Lauderdale, FL",2019,1974.1666666666667,93197,39166.71,14.8,379200,1872,99
15328,28278,"Charlotte, NC",2019,1525.5833333333333,93938,37193.67,9.9,279300,1408,99
15329,80104,"Denver, CO",2019,1804.75,102500,43605.49,14.0,391100,1525,205
15330,33579,"Tampa, FL",2019,1596.75,85033,30552.29,6.1,227000,1708,16
15331,21009,"Baltimore, MD",2019,1588.5,89750,41525.82,8.1,250700,1331,0
15332,99207,"Spokane, WA",2019,1164.1666666666667,41401,20136.94,0.4,128800,888,0
15333,92637,"Los Angeles-Long Beach-Anaheim, CA",2019,2037.1666666666667,44020,42392.36,3.2,288400,1755,106
15334,97203,"Portland, OR",2019,1419.5,68860,28470.76,4.3,349900,1194,0
15335,45420,"Dayton, OH",2019,931.6,43501,25314.45,0.4,85000,711,0
15336,23233,"Richmond, VA",2019,1717.8333333333333,102976,51888.23,16.6,349500,1404,6
15337,34238,"North Port-Sarasota-Bradenton, FL",2019,1996.1666666666667,76465,56681.03,15.4,366600,1632,115
15338,22306,"Washington, DC",2019,1935.0,78534,34345.28,13.1,447800,1541,102
15339,43612,"Toledo, OH",2019,769.0,44057,21888.67,0.4,68600,818,0
15340,49507,"Grand Rapids, MI",2019,1065.75,41089,15987.65,0.9,104900,923,0
15341,87106,"Albuquerque, NM",2019,1055.25,39822,27767.62,4.4,255500,747,0
15342,80218,"Denver, CO",2019,1324.9166666666667,67639,60796.73,11.8,418000,1184,205
15343,41011,"Cincinnati, OH",2019,1049.0,48055,33154.36,5.4,179000,735,24
15344,06512,"New Haven, CT",2019,1178.8333333333333,64201,32974.5,6.5,211800,1228,0
15345,77598,"Houston, TX",2019,1216.8333333333333,56809,27871.61,2.3,153600,1094,0
15346,90504,"Los Angeles-Long Beach-Anaheim, CA",2019,2117.8333333333335,90210,38298.19,12.3,633500,1563,85
15347,33407,"Miami-Fort Lauderdale, FL",2019,1307.0833333333333,45093,20516.22,2.3,173300,1181,0
15348,34743,"Orlando, FL",2019,1544.8333333333333,47909,15122.61,0.5,179200,1294,0
15349,89081,"Las Vegas, NV",2019,1404.6666666666667,68787,22870.89,3.5,244000,1385,0
15350,08043,"Philadelphia, PA",2019,1388.7,98888,52935.75,21.2,324200,1420,75
15351,37086,"Nashville, TN",2019,1472.25,63209,23426.32,3.7,156200,1216,0
15352,30045,"Atlanta, GA",2019,1585.25,74219,25675.87,5.8,207200,1559,38
15353,89130,"Las Vegas, NV",2019,1462.9166666666667,68764,29531.3,3.5,274100,1346,23
15354,21075,"Baltimore, MD",2019,1970.75,105564,45600.3,17.4,360800,1774,0
15355,80910,"Colorado Springs, CO",2019,1223.75,39775,20817.91,1.1,166000,963,64
15356,55421,"Minneapolis-St Paul, MN",2019,1158.8181818181818,56185,28866.58,2.3,179400,999,0
15357,92131,"San Diego, CA",2019,2657.25,137500,58194.09,30.3,790200,2391,1297
15358,48091,"Detroit, MI",2019,922.4166666666666,40481,21804.21,1.7,86600,971,0
15359,29611,"Greenville, SC",2019,1280.0833333333333,35267,16664.72,0.4,96100,790,25
15360,68123,"Omaha, NE",2019,1331.9166666666667,82817,34752.12,5.3,195100,1177,0
15361,55116,"Minneapolis-St Paul, MN",2019,1728.5833333333333,72252,46138.11,9.0,321200,1016,34
15362,75234,"Dallas-Fort Worth, TX",2019,1397.4166666666667,71118,32247.26,7.4,184900,1331,5
15363,78705,"Austin, TX",2019,1639.5,20326,12381.72,3.3,431300,1313,35
15364,23513,"Virginia Beach, VA",2019,1147.5833333333333,49311,23629.75,1.2,164100,1060,5
15365,19119,"Philadelphia, PA",2019,1190.5,64237,41967.76,12.1,269200,1005,92
15366,64151,"Kansas City, MO",2019,1419.0833333333333,72957,37213.5,6.2,208000,1044,0
15367,91780,"Los Angeles-Long Beach-Anaheim, CA",2019,2320.5454545454545,75672,30685.94,9.0,706300,1631,661
15368,49506,"Grand Rapids, MI",2019,1348.25,82982,43087.81,13.2,237800,954,123
15369,78212,"San Antonio, TX",2019,1060.5833333333333,47623,31797.95,7.4,172800,845,149
15370,20745,"Washington, DC",2019,1934.4166666666667,65845,30737.58,4.9,242300,1324,0
15371,55443,"Minneapolis-St Paul, MN",2019,1873.3,82751,34865.63,8.3,247100,1152,0
15372,89141,"Las Vegas, NV",2019,1630.9166666666667,89649,38962.05,10.6,344000,1615,108
15373,33073,"Miami-Fort Lauderdale, FL",2019,1971.4166666666667,77158,30256.33,5.9,325900,1742,16
15374,44052,"Cleveland, OH",2019,680.1666666666666,36095,18716.15,1.2,76600,694,20
15375,94602,"San Francisco, CA",2019,2503.8333333333335,95479,52130.02,21.3,835400,1426,1493
15376,33409,"Miami-Fort Lauderdale, FL",2019,1370.5833333333333,49641,21365.97,2.3,167300,1259,12
15377,20782,"Washington, DC",2019,1730.5833333333333,72679,30188.04,6.5,327400,1513,0
15378,92110,"San Diego, CA",2019,2134.0,73651,37069.25,10.7,592200,1702,379
15379,67217,"Wichita, KS",2019,794.6666666666666,51485,21898.6,0.8,87900,880,0
15380,02474,"Boston, MA",2019,2265.1666666666665,112150,56597.48,21.8,631900,1779,495
15381,46268,"Indianapolis, IN",2019,1423.6666666666667,52340,27763.13,1.7,141800,950,34
15382,33183,"Miami-Fort Lauderdale, FL",2019,1641.5833333333333,59797,23648.7,3.8,261400,1538,36
15383,33907,"Fort Myers, FL",2019,1279.5,42530,21348.55,1.0,155700,1137,7
15384,60527,"Chicago, IL",2019,1438.8333333333333,103123,65036.44,23.2,414400,1526,539
15385,78634,"Austin, TX",2019,1463.5,84237,28748.0,4.9,203900,1420,44
15386,27545,"Raleigh, NC",2019,1451.75,63103,28149.78,3.0,175300,1120,9
15387,85331,"Phoenix, AZ",2019,1862.9166666666667,106401,51197.8,20.0,459100,1749,256
15388,89134,"Las Vegas, NV",2019,1628.6666666666667,69461,47301.83,7.6,314300,1672,194
15389,73162,"Oklahoma City, OK",2019,1241.0,75316,36948.68,6.8,183700,932,37
15390,60631,"Chicago, IL",2019,1458.0,93989,48536.61,14.4,356900,1168,0
15391,32117,"Daytona Beach, FL",2019,1337.9166666666667,36915,20008.55,1.1,104300,971,0
15392,33809,"Lakeland, FL",2019,1197.0,54465,24475.87,2.0,164500,1078,95
15393,20164,"Washington, DC",2019,1952.5833333333333,100948,35632.13,14.3,376000,1880,12
15394,20155,"Washington, DC",2019,2129.1666666666665,129412,46376.25,23.8,472500,2193,149
15395,38117,"Memphis, TN",2019,1093.1666666666667,81469,50293.06,14.4,198800,1108,69
15396,92701,"Los Angeles-Long Beach-Anaheim, CA",2019,1960.8333333333333,52372,15785.4,2.7,448100,1313,35
15397,91739,"Riverside, CA",2019,2183.8333333333335,112790,40992.34,19.5,612000,1828,289
15398,53140,"Chicago, IL",2019,945.7,46231,23977.31,1.4,133500,854,12
15399,60656,"Chicago, IL",2019,1428.3333333333333,64440,35915.1,6.9,296700,1158,0
15400,11358,"New York, NY",2019,2101.4166666666665,68848,32670.09,9.0,800900,1704,935
15401,33626,"Tampa, FL",2019,2069.25,107269,48959.59,19.8,360800,1537,118
15402,60624,"Chicago, IL",2019,1199.0,23429,13118.76,0.7,176400,951,23
15403,90039,"Los Angeles-Long Beach-Anaheim, CA",2019,2686.4166666666665,90538,49472.18,16.9,854200,1727,1163
15404,48089,"Detroit, MI",2019,926.3333333333334,39213,20029.4,0.8,69400,952,0
15405,07410,"New York, NY",2019,2255.1666666666665,123159,51361.35,23.2,424000,1560,22
15406,10030,"New York, NY",2019,2235.0833333333335,42348,30451.2,5.8,646500,1023,181
15407,46131,"Indianapolis, IN",2019,1219.1666666666667,65654,28795.88,4.1,141200,885,44
15408,33173,"Miami-Fort Lauderdale, FL",2019,1712.9166666666667,68382,31544.17,8.7,328800,1596,50
15409,32905,"Melbourne, FL",2019,1288.75,40583,20553.92,0.8,121500,973,0
15410,80033,"Denver, CO",2019,1456.75,55526,34259.53,5.2,374400,1116,41
15411,78728,"Austin, TX",2019,1356.75,57590,36444.28,3.9,257500,1171,0
15412,08822,"New York, NY",2019,1804.6666666666667,115981,54894.22,24.0,429700,1497,98
15413,63139,"St. Louis, MO",2019,886.0,57388,38553.46,4.1,152500,825,6
15414,27012,"Winston-Salem, NC",2019,1356.25,81919,38630.52,9.9,227200,815,25
15415,67207,"Wichita, KS",2019,961.6666666666666,52412,26946.31,3.0,146500,808,0
15416,53204,"Milwaukee, WI",2019,1252.25,31446,15560.65,1.4,75600,783,0
15417,75254,"Dallas-Fort Worth, TX",2019,1236.4166666666667,54122,36959.36,6.3,323100,1139,314
15418,32773,"Orlando, FL",2019,1336.9166666666667,46353,23733.65,3.7,152000,1084,0
15419,11104,"New York, NY",2019,1983.8333333333333,67751,39167.97,6.9,498000,1636,295
15420,32817,"Orlando, FL",2019,1523.75,62421,25629.04,5.0,220400,1258,30
15421,55024,"Minneapolis-St Paul, MN",2019,1575.0,98172,37702.69,7.8,257000,1121,0
15422,55426,"Minneapolis-St Paul, MN",2019,1359.25,79955,43946.36,7.2,252000,1177,10
15423,98466,"Seattle, WA",2019,1547.8333333333333,66966,35953.77,6.6,354200,1207,51
15424,30306,"Atlanta, GA",2019,1548.1666666666667,108973,83488.85,30.0,652600,1427,707
15425,72205,"Little Rock, AR",2019,878.25,49690,33297.9,4.5,168500,866,0
15426,80302,"Boulder, CO",2019,2215.75,52719,40616.53,13.0,816600,1487,961
15427,98335,"Seattle, WA",2019,2085.1666666666665,98584,49826.96,15.7,478300,1433,275
15428,37205,"Nashville, TN",2019,1800.3333333333333,106241,80372.44,26.5,566500,1351,733
15429,22207,"Washington, DC",2019,3165.9166666666665,194272,94716.79,49.2,947500,1988,2548
15430,32757,"Orlando, FL",2019,1448.6666666666667,57106,31998.92,5.5,216600,1072,17
15431,76040,"Dallas-Fort Worth, TX",2019,1410.25,56997,26333.55,4.4,186500,933,0
