,RegionName,SizeRank,MsaName,year,rent_price,asian_pop,median_income,income_per_capita,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,median_rent,million_dollar_housing_units,masters_degree,bachelors_degree_or_higher_25_64,graduate_professional_degree,male_45_64_graduate_degree,employed_information,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,one_parent_families_with_young_children
7118,32277,2765,"Jacksonville, FL",2016,994.8333333333334,1142,42227.0,23211.0,429.0,261.0,903.0,101400.0,139900.0,192400.0,715.0,25,833,3458.0,1020.0,156,277.0,662.0,832.0,703.0,711.0,1152.0
7119,20901,2766,"Washington, DC",2016,1984.5833333333333,2792,100037.0,42389.0,1646.0,1705.0,1411.0,324200.0,398000.0,492400.0,1319.0,3,4700,11178.0,7318.0,1609,721.0,346.0,476.0,414.0,274.0,643.0
7120,33156,2766,"Miami-Fort Lauderdale, FL",2016,1868.1666666666667,2023,100531.0,65158.0,1055.0,3170.0,1502.0,426500.0,745400.0,1244000.0,1360.0,745,3489,10604.0,6907.0,1798,326.0,248.0,480.0,275.0,373.0,443.0
7121,70809,2771,"Baton Rouge, LA",2016,1131.5454545454545,1083,66089.0,43867.0,769.0,887.0,1093.0,168300.0,265100.0,391400.0,955.0,220,2071,7660.0,3284.0,559,279.0,273.0,385.0,442.0,756.0,445.0
7122,48322,2779,"Detroit, MI",2016,1698.0,3157,83557.0,44064.0,1182.0,1804.0,1576.0,174200.0,243300.0,361900.0,1345.0,75,4110,9528.0,6509.0,1506,264.0,445.0,385.0,393.0,518.0,85.0
7123,29707,2779,"Charlotte, NC",2016,1288.1,383,67565.0,36506.0,958.0,585.0,1237.0,193300.0,263400.0,377300.0,1021.0,50,2207,5675.0,2570.0,311,254.0,373.0,477.0,454.0,612.0,336.0
7124,91773,2781,"Los Angeles-Long Beach-Anaheim, CA",2016,1855.7,4661,78799.0,35217.0,983.0,1092.0,1595.0,345700.0,481100.0,646700.0,1413.0,170,2257,6863.0,3122.0,564,429.0,501.0,414.0,279.0,359.0,510.0
7125,75010,2782,"Dallas-Fort Worth, TX",2016,1217.8333333333333,7136,78217.0,40000.0,1120.0,840.0,1150.0,178200.0,228100.0,341300.0,1048.0,24,2056,8008.0,2597.0,453,673.0,375.0,315.0,509.0,541.0,369.0
7126,91001,2785,"Los Angeles-Long Beach-Anaheim, CA",2016,2732.25,2308,89906.0,42319.0,1496.0,1896.0,1500.0,445900.0,615800.0,825200.0,1395.0,856,3399,9541.0,5357.0,1238,1266.0,326.0,367.0,452.0,400.0,533.0
7127,91355,2785,"Los Angeles-Long Beach-Anaheim, CA",2016,1947.3333333333333,4200,89889.0,41957.0,1286.0,1551.0,1786.0,348200.0,458400.0,613600.0,1697.0,139,2406,8512.0,3383.0,1045,1316.0,416.0,338.0,193.0,322.0,408.0
7128,94070,2786,"San Francisco, CA",2016,3214.0833333333335,3998,135030.0,69865.0,1466.0,3767.0,1847.0,845600.0,1113500.0,1549900.0,1791.0,2727,3984,11647.0,6290.0,1582,782.0,143.0,325.0,195.0,230.0,279.0
7129,2136,2788,"Boston, MA",2016,1922.1666666666667,632,62114.0,28395.0,582.0,547.0,1076.0,273700.0,340600.0,400000.0,967.0,36,1755,4859.0,2031.0,233,255.0,435.0,646.0,405.0,575.0,1097.0
7130,98038,2789,"Seattle, WA",2016,1751.4166666666667,1639,96435.0,39082.0,1379.0,1288.0,1559.0,256700.0,337300.0,440800.0,1358.0,65,2233,7484.0,2574.0,647,259.0,139.0,259.0,273.0,416.0,333.0
7131,60525,2792,"Chicago, IL",2016,1652.9,644,79145.0,45269.0,1305.0,1732.0,972.0,202700.0,336100.0,513600.0,884.0,154,2749,8739.0,4308.0,1075,227.0,571.0,393.0,464.0,324.0,380.0
7132,11704,2797,"New York, NY",2016,1818.8181818181818,1334,81028.0,33275.0,1430.0,1033.0,1577.0,279300.0,334500.0,386500.0,1441.0,0,1927,6139.0,2308.0,317,651.0,369.0,469.0,337.0,390.0,692.0
7133,23453,2799,"Virginia Beach, VA",2016,1285.6666666666667,3964,63413.0,25965.0,581.0,332.0,1202.0,162400.0,227800.0,292200.0,1018.0,25,1353,5135.0,1704.0,379,321.0,500.0,423.0,547.0,743.0,1239.0
7134,10038,2800,"New York, NY",2016,4128.916666666667,7315,82910.0,59706.0,1064.0,1806.0,2185.0,357800.0,637000.0,1021300.0,2101.0,391,2751,9087.0,4174.0,486,716.0,253.0,312.0,200.0,191.0,113.0
7135,85009,2804,"Phoenix, AZ",2016,730.75,148,23302.0,10259.0,101.0,75.0,723.0,36000.0,66600.0,105600.0,556.0,13,419,1285.0,487.0,103,144.0,840.0,783.0,599.0,456.0,2670.0
7136,2125,2809,"Boston, MA",2016,2150.1666666666665,4636,49683.0,26145.0,695.0,608.0,1216.0,266100.0,357800.0,467900.0,1090.0,34,2010,7432.0,2678.0,337,397.0,408.0,475.0,600.0,599.0,1198.0
7137,27517,2811,"Durham, NC",2016,1297.25,1743,84900.0,60513.0,976.0,1932.0,1082.0,248000.0,374900.0,594900.0,931.0,298,3939,8880.0,7108.0,1102,144.0,215.0,199.0,378.0,646.0,176.0
7138,60441,2812,"Chicago, IL",2016,1323.8333333333333,451,73785.0,30800.0,951.0,640.0,1041.0,151100.0,197800.0,275800.0,864.0,0,2018,5710.0,2318.0,434,363.0,380.0,384.0,420.0,387.0,548.0
7139,33594,2815,"Tampa, FL",2016,1395.25,1467,61364.0,26746.0,735.0,402.0,1261.0,104400.0,162100.0,225400.0,1060.0,0,1679,5322.0,2108.0,408,333.0,440.0,632.0,553.0,597.0,719.0
7140,33441,2816,"Miami-Fort Lauderdale, FL",2016,1589.1666666666667,281,42357.0,26654.0,426.0,310.0,1090.0,94600.0,186900.0,284600.0,972.0,46,1076,3884.0,1398.0,229,276.0,440.0,775.0,527.0,633.0,785.0
7141,92108,2819,"San Diego, CA",2016,1947.75,2044,65586.0,40685.0,848.0,387.0,1891.0,206400.0,299400.0,445900.0,1773.0,0,2233,7975.0,3532.0,450,228.0,416.0,327.0,407.0,421.0,322.0
7142,28209,2823,"Charlotte, NC",2016,1328.9166666666667,752,67529.0,47501.0,565.0,1188.0,901.0,183200.0,282700.0,500200.0,792.0,118,2678,8787.0,3679.0,576,417.0,396.0,560.0,517.0,383.0,498.0
7143,73159,2826,"Oklahoma City, OK",2016,881.6666666666666,2407,45027.0,20929.0,185.0,91.0,827.0,84900.0,104100.0,132900.0,656.0,14,760,2600.0,897.0,95,145.0,1020.0,831.0,895.0,769.0,875.0
7144,33138,2830,"Miami-Fort Lauderdale, FL",2016,1521.1666666666667,361,42566.0,32387.0,572.0,976.0,884.0,189600.0,360200.0,589100.0,795.0,177,1845,6433.0,3060.0,778,695.0,390.0,670.0,486.0,612.0,1090.0
7145,83705,2831,"Boise City, ID",2016,887.1666666666666,791,39961.0,23687.0,278.0,194.0,779.0,110700.0,153100.0,199800.0,648.0,13,921,4501.0,1340.0,202,432.0,747.0,756.0,606.0,727.0,912.0
7146,55422,2832,"Minneapolis-St Paul, MN",2016,1140.6666666666667,791,65343.0,36080.0,808.0,598.0,1004.0,146100.0,187200.0,247000.0,920.0,62,1967,7403.0,3003.0,403,380.0,489.0,431.0,608.0,418.0,559.0
7147,15217,2833,"Pittsburgh, PA",2016,1357.25,3471,70597.0,47370.0,857.0,1656.0,993.0,169700.0,277900.0,487300.0,892.0,123,4438,11111.0,8568.0,1272,313.0,523.0,422.0,572.0,290.0,120.0
7148,77550,2834,"Houston, TX",2016,934.0833333333334,1217,35263.0,23671.0,281.0,319.0,836.0,87200.0,122400.0,194300.0,710.0,0,974,3805.0,2104.0,261,88.0,560.0,625.0,457.0,513.0,761.0
7149,60169,2839,"Chicago, IL",2016,1425.8333333333333,8306,71683.0,30460.0,880.0,577.0,1135.0,140400.0,200300.0,264800.0,1052.0,21,2840,8329.0,3455.0,722,543.0,437.0,574.0,470.0,554.0,909.0
7150,14621,2840,"Rochester, NY",2016,664.3,623,25694.0,14349.0,82.0,33.0,747.0,40800.0,56300.0,73100.0,593.0,5,562,1536.0,643.0,127,188.0,1063.0,905.0,692.0,546.0,2352.0
7151,83605,2845,"Boise City, ID",2016,768.9166666666666,359,41107.0,16015.0,194.0,45.0,693.0,84100.0,111500.0,144300.0,589.0,21,854,2692.0,1022.0,151,255.0,970.0,853.0,726.0,976.0,1892.0
7152,89011,2849,"Las Vegas, NV",2016,1116.8333333333333,1570,58047.0,36116.0,392.0,315.0,1110.0,114800.0,193500.0,290800.0,948.0,44,1115,3256.0,1582.0,224,201.0,509.0,550.0,254.0,484.0,360.0
7153,30310,2850,"Atlanta, GA",2016,858.5833333333334,194,25953.0,15225.0,42.0,34.0,883.0,48500.0,81400.0,129600.0,663.0,8,924,2893.0,1169.0,129,356.0,620.0,614.0,556.0,429.0,2040.0
7154,80214,2855,"Denver, CO",2016,1188.5833333333333,159,37629.0,25332.0,352.0,138.0,879.0,171600.0,245200.0,341400.0,779.0,0,1187,4184.0,1515.0,118,286.0,643.0,622.0,777.0,566.0,551.0
7155,91316,2859,"Los Angeles-Long Beach-Anaheim, CA",2016,2156.3333333333335,2359,66128.0,41614.0,1114.0,1149.0,1459.0,381800.0,607200.0,958600.0,1328.0,728,2560,8930.0,4191.0,913,936.0,313.0,419.0,505.0,425.0,320.0
7156,30215,2860,"Atlanta, GA",2016,1364.5,1229,89731.0,39670.0,1477.0,1282.0,1114.0,155300.0,227300.0,349200.0,879.0,19,2342,8719.0,3395.0,772,604.0,378.0,430.0,351.0,504.0,302.0
7157,37067,2864,"Nashville, TN",2016,1366.090909090909,2854,101113.0,49910.0,1309.0,1645.0,1348.0,289000.0,387200.0,511600.0,1221.0,50,3273,10405.0,4682.0,814,516.0,203.0,166.0,263.0,280.0,76.0
7158,46205,2864,"Indianapolis, IN",2016,896.25,461,37831.0,26121.0,299.0,465.0,786.0,89800.0,142600.0,238700.0,632.0,31,1743,6141.0,2639.0,377,316.0,816.0,784.0,657.0,472.0,1430.0
7159,64015,2868,"Kansas City, MO",2016,1264.5,583,63163.0,29501.0,666.0,581.0,894.0,116400.0,152700.0,216800.0,709.0,18,1994,6064.0,2647.0,489,531.0,360.0,792.0,611.0,510.0,849.0
7160,91941,2872,"San Diego, CA",2016,1772.0,1109,71197.0,36187.0,801.0,1056.0,1316.0,415300.0,537000.0,688900.0,1226.0,99,2880,7116.0,3896.0,720,207.0,766.0,555.0,426.0,476.0,872.0
7161,92651,2878,"Los Angeles-Long Beach-Anaheim, CA",2016,3752.8333333333335,1200,103191.0,83214.0,808.0,3353.0,2055.0,956300.0,1478600.0,2000001.0,1934.0,1661,3633,9274.0,6206.0,1529,240.0,273.0,296.0,336.0,262.0,141.0
7162,90064,2880,"Los Angeles-Long Beach-Anaheim, CA",2016,3112.8333333333335,4777,92626.0,59338.0,1001.0,2516.0,1778.0,717900.0,974000.0,1544800.0,1698.0,1238,3052,10566.0,5949.0,1005,1380.0,408.0,316.0,368.0,418.0,223.0
7163,22042,2882,"Washington, DC",2016,1984.8333333333333,6831,101293.0,44987.0,1602.0,1923.0,1720.0,349900.0,457400.0,612500.0,1648.0,86,3681,10357.0,5014.0,881,548.0,263.0,315.0,325.0,275.0,581.0
7164,33326,2883,"Miami-Fort Lauderdale, FL",2016,1850.5,1593,81224.0,34719.0,1316.0,1128.0,1700.0,191100.0,321300.0,459400.0,1578.0,100,2539,9857.0,4307.0,1121,605.0,390.0,307.0,312.0,355.0,370.0
7165,28278,2884,"Charlotte, NC",2016,1411.6666666666667,1262,80126.0,38581.0,663.0,717.0,1164.0,170200.0,223600.0,322000.0,982.0,99,1480,6220.0,2066.0,338,464.0,221.0,336.0,381.0,379.0,691.0
7166,80104,2885,"Denver, CO",2016,1660.9166666666667,232,86450.0,37316.0,950.0,964.0,1277.0,228100.0,299700.0,424200.0,1116.0,57,2005,6831.0,2491.0,556,825.0,252.0,342.0,290.0,254.0,431.0
7167,33579,2890,"Tampa, FL",2016,1431.0833333333333,1474,78477.0,26955.0,902.0,218.0,1503.0,123100.0,169100.0,227500.0,1341.0,10,1905,6008.0,2250.0,416,283.0,185.0,285.0,246.0,410.0,823.0
7168,21009,2891,"Baltimore, MD",2016,1537.5,1248,86966.0,37365.0,1379.0,681.0,1304.0,195200.0,245500.0,317600.0,1130.0,0,2316,7229.0,2913.0,536,301.0,330.0,241.0,223.0,239.0,381.0
7169,99207,2893,"Spokane, WA",2016,978.9090909090909,782,33946.0,17390.0,66.0,27.0,827.0,85800.0,109800.0,138100.0,648.0,0,564,1962.0,719.0,42,160.0,855.0,818.0,836.0,625.0,1312.0
7170,92637,2895,"Los Angeles-Long Beach-Anaheim, CA",2016,1865.0833333333333,2632,39223.0,39370.0,372.0,229.0,1537.0,159000.0,228700.0,344700.0,1475.0,129,2281,1217.0,3321.0,189,34.0,730.0,724.0,801.0,579.0,0.0
7171,97203,2897,"Portland, OR",2016,1291.0833333333333,1363,51056.0,23515.0,431.0,253.0,962.0,198100.0,252000.0,333100.0,845.0,14,2077,7350.0,2766.0,384,449.0,674.0,674.0,507.0,513.0,992.0
7172,45420,2899,"Dayton, OH",2016,948.5,624,37578.0,22016.0,153.0,51.0,677.0,69300.0,83900.0,104700.0,541.0,9,963,3161.0,1175.0,119,191.0,797.0,672.0,742.0,790.0,975.0
7173,23233,2900,"Richmond, VA",2016,1577.4166666666667,4230,98125.0,47477.0,1465.0,1650.0,1278.0,237400.0,323300.0,414100.0,1141.0,44,3766,12358.0,5334.0,1326,269.0,261.0,302.0,263.0,294.0,95.0
7174,34238,2905,"North Port-Sarasota-Bradenton, FL",2016,1929.6666666666667,324,62025.0,47363.0,775.0,786.0,1345.0,185800.0,299000.0,408200.0,1269.0,80,2551,3304.0,3945.0,315,51.0,507.0,500.0,395.0,343.0,117.0
7175,22306,2907,"Washington, DC",2016,1772.0,2994,68993.0,32956.0,945.0,1123.0,1380.0,299000.0,413800.0,542000.0,1308.0,9,2556,6703.0,3536.0,742,179.0,597.0,367.0,484.0,433.0,1363.0
7176,43612,2908,"Toledo, OH",2016,698.5,54,40996.0,19812.0,67.0,33.0,685.0,52300.0,67200.0,83900.0,556.0,0,653,2212.0,756.0,63,235.0,708.0,751.0,705.0,770.0,1522.0
7177,49507,2910,"Grand Rapids, MI",2016,867.1666666666666,505,36573.0,15104.0,120.0,91.0,830.0,56000.0,84400.0,115000.0,634.0,0,1237,3897.0,1599.0,270,205.0,835.0,745.0,638.0,719.0,2691.0
7178,87106,2911,"Albuquerque, NM",2016,971.1666666666666,1108,32440.0,27810.0,543.0,403.0,693.0,149200.0,231700.0,314300.0,630.0,0,2469,6641.0,4341.0,688,222.0,757.0,461.0,492.0,404.0,563.0
7179,80218,2913,"Denver, CO",2016,1233.3333333333333,343,53494.0,48523.0,517.0,810.0,956.0,223200.0,350300.0,632800.0,915.0,211,2698,9049.0,3766.0,532,493.0,477.0,449.0,496.0,482.0,291.0
7180,41011,2914,"Cincinnati, OH",2016,896.8181818181819,303,40076.0,28611.0,338.0,369.0,679.0,92400.0,161500.0,241900.0,562.0,10,1661,4616.0,2170.0,342,317.0,862.0,586.0,445.0,440.0,1314.0
7181,6512,2915,"New Haven, CT",2016,1065.75,998,60522.0,32478.0,711.0,520.0,1196.0,164400.0,206300.0,248900.0,1005.0,11,1469,4709.0,2347.0,364,287.0,442.0,459.0,567.0,438.0,459.0
7182,77598,2916,"Houston, TX",2016,1139.3636363636363,1813,48059.0,26189.0,276.0,198.0,970.0,108600.0,132000.0,155700.0,830.0,0,998,3994.0,1265.0,227,328.0,640.0,745.0,826.0,637.0,1057.0
7183,90504,2918,"Los Angeles-Long Beach-Anaheim, CA",2016,1802.6666666666667,12951,75036.0,33226.0,1080.0,853.0,1359.0,446100.0,554500.0,664100.0,1265.0,37,1933,7375.0,2577.0,486,688.0,572.0,414.0,421.0,485.0,270.0
7184,33407,2919,"Miami-Fort Lauderdale, FL",2016,1169.5833333333333,157,35495.0,19467.0,259.0,180.0,960.0,90300.0,139800.0,210900.0,827.0,69,1226,3759.0,1687.0,165,313.0,770.0,608.0,387.0,482.0,1898.0
7185,34743,2919,"Orlando, FL",2016,1305.1666666666667,723,41422.0,15709.0,39.0,89.0,1118.0,89000.0,128700.0,169800.0,882.0,0,785,3031.0,936.0,230,206.0,880.0,621.0,520.0,497.0,2028.0
7186,89081,2919,"Las Vegas, NV",2016,1155.9166666666667,2313,57842.0,21137.0,417.0,161.0,1231.0,144500.0,170200.0,217700.0,1032.0,0,993,3182.0,1145.0,219,195.0,493.0,566.0,575.0,784.0,1312.0
7187,8043,2920,"Philadelphia, PA",2016,1271.0,5727,82563.0,43006.0,1163.0,1394.0,1183.0,200300.0,303600.0,405600.0,1064.0,74,2675,8433.0,4094.0,937,256.0,310.0,447.0,388.0,316.0,202.0
7188,37086,2921,"Nashville, TN",2016,1299.4166666666667,749,54783.0,21454.0,230.0,177.0,1076.0,105100.0,128100.0,158900.0,855.0,0,862,3548.0,961.0,240,472.0,640.0,776.0,619.0,422.0,1025.0
7189,30045,2922,"Atlanta, GA",2016,1392.6666666666667,2192,75470.0,27663.0,969.0,436.0,1441.0,130800.0,166900.0,223600.0,1156.0,0,1637,6927.0,2262.0,429,737.0,282.0,196.0,402.0,680.0,442.0
7190,89130,2923,"Las Vegas, NV",2016,1221.3333333333333,1677,62617.0,27261.0,759.0,316.0,1290.0,143000.0,192500.0,262400.0,1029.0,23,1642,3853.0,2007.0,350,320.0,654.0,563.0,445.0,495.0,772.0
7191,21075,2924,"Baltimore, MD",2016,1904.5833333333333,4581,99210.0,39511.0,1332.0,1095.0,1644.0,233900.0,326000.0,419200.0,1455.0,0,3622,9670.0,4648.0,908,553.0,207.0,130.0,298.0,184.0,597.0
7192,80910,2926,"Colorado Springs, CO",2016,1012.6666666666666,636,36278.0,18640.0,134.0,46.0,784.0,107600.0,135700.0,161000.0,679.0,0,760,2176.0,918.0,137,413.0,847.0,541.0,714.0,737.0,1622.0
7193,55421,2929,"Minneapolis-St Paul, MN",2016,978.7272727272727,1765,48294.0,26567.0,302.0,232.0,910.0,116200.0,155300.0,191800.0,838.0,18,1134,3637.0,1473.0,171,254.0,606.0,595.0,756.0,740.0,808.0
7194,92131,2931,"San Diego, CA",2016,2330.5,8676,120584.0,50721.0,1714.0,2687.0,2185.0,500700.0,660500.0,844100.0,1968.0,572,4420,13282.0,6867.0,1676,744.0,200.0,187.0,255.0,302.0,273.0
7195,48091,2933,"Detroit, MI",2016,828.5833333333334,3300,31228.0,17991.0,149.0,112.0,837.0,41600.0,65600.0,93900.0,674.0,0,649,2252.0,751.0,148,260.0,1235.0,732.0,468.0,510.0,1223.0
7196,29611,2934,"Greenville, SC",2016,1066.4545454545455,82,30834.0,16046.0,143.0,24.0,689.0,53000.0,81700.0,123300.0,514.0,19,467,2245.0,605.0,64,188.0,729.0,985.0,497.0,678.0,1277.0
7197,68123,2934,"Omaha, NE",2016,1208.0,1074,70717.0,31390.0,773.0,463.0,1010.0,140900.0,168300.0,212800.0,908.0,0,2463,6749.0,2837.0,693,272.0,371.0,660.0,497.0,485.0,810.0
7198,55116,2936,"Minneapolis-St Paul, MN",2016,1545.25,558,66985.0,42739.0,811.0,984.0,930.0,203900.0,280800.0,394700.0,884.0,25,2805,8571.0,4511.0,698,344.0,410.0,506.0,311.0,607.0,359.0
7199,75234,2937,"Dallas-Fort Worth, TX",2016,1211.0,1487,57754.0,28597.0,444.0,615.0,1046.0,111800.0,146100.0,202800.0,900.0,19,1229,4255.0,1589.0,234,336.0,479.0,434.0,627.0,655.0,880.0
7200,78705,2937,"Austin, TX",2016,1529.25,4460,13349.0,12075.0,138.0,236.0,1140.0,275100.0,432800.0,785100.0,1035.0,75,1144,4143.0,1793.0,230,548.0,248.0,222.0,257.0,233.0,80.0
7201,23513,2938,"Virginia Beach, VA",2016,1057.8333333333333,1400,42779.0,23553.0,267.0,126.0,1014.0,119400.0,152100.0,189300.0,787.0,12,704,2719.0,855.0,121,175.0,585.0,732.0,612.0,731.0,1123.0
7202,19119,2942,"Philadelphia, PA",2016,1067.909090909091,488,57560.0,37490.0,720.0,976.0,967.0,160400.0,237400.0,365100.0,846.0,89,3858,7991.0,5847.0,855,417.0,387.0,423.0,371.0,476.0,533.0
7203,64151,2946,"Kansas City, MO",2016,1321.0,430,66677.0,33819.0,908.0,423.0,909.0,136200.0,184300.0,249800.0,751.0,0,1977,6077.0,2584.0,531,360.0,565.0,604.0,442.0,435.0,687.0
7204,91780,2947,"Los Angeles-Long Beach-Anaheim, CA",2016,2138.0,20502,62461.0,26540.0,832.0,606.0,1290.0,506600.0,627200.0,747900.0,1201.0,352,1942,7738.0,2608.0,695,430.0,523.0,377.0,511.0,523.0,595.0
7205,49506,2950,"Grand Rapids, MI",2016,1191.4166666666667,409,70886.0,37373.0,1010.0,1025.0,921.0,134500.0,190700.0,301500.0,775.0,109,3602,11143.0,5381.0,1011,369.0,439.0,471.0,497.0,472.0,480.0
7206,78212,2955,"San Antonio, TX",2016,961.25,514,41698.0,29509.0,306.0,783.0,765.0,75500.0,124300.0,310100.0,637.0,167,1284,4513.0,2521.0,626,320.0,520.0,606.0,437.0,523.0,630.0
7207,20745,2959,"Washington, DC",2016,1791.1666666666667,1234,55420.0,26521.0,449.0,251.0,1211.0,154500.0,210800.0,280900.0,1110.0,6,1112,3118.0,1391.0,186,282.0,446.0,742.0,577.0,767.0,1391.0
7208,55443,2963,"Minneapolis-St Paul, MN",2016,1883.8333333333333,5549,78167.0,31024.0,850.0,641.0,1081.0,162400.0,218700.0,295100.0,965.0,0,1620,6469.0,2135.0,379,199.0,250.0,475.0,624.0,502.0,888.0
7209,89141,2964,"Las Vegas, NV",2016,1394.0833333333333,5524,81739.0,36142.0,900.0,715.0,1504.0,192200.0,255100.0,356100.0,1263.0,73,1411,5710.0,1915.0,446,226.0,317.0,399.0,234.0,338.0,600.0
7210,33073,2966,"Miami-Fort Lauderdale, FL",2016,1833.1666666666667,1497,68729.0,29572.0,829.0,417.0,1514.0,187300.0,266600.0,344300.0,1379.0,17,1633,6324.0,2050.0,529,313.0,489.0,624.0,420.0,459.0,383.0
7211,44052,2966,"Cleveland, OH",2016,610.8333333333334,176,32701.0,17661.0,174.0,61.0,661.0,58000.0,76400.0,102500.0,518.0,7,573,1317.0,759.0,196,188.0,876.0,685.0,683.0,634.0,1330.0
7212,94602,2967,"San Francisco, CA",2016,2188.9,5973,72850.0,44353.0,1174.0,1616.0,1201.0,423500.0,606200.0,804600.0,1105.0,470,3211,8267.0,4768.0,981,648.0,504.0,417.0,368.0,469.0,638.0
7213,33409,2968,"Miami-Fort Lauderdale, FL",2016,1235.6666666666667,1286,41922.0,22061.0,378.0,235.0,1091.0,82100.0,122300.0,217600.0,970.0,8,1324,4560.0,1648.0,503,161.0,856.0,930.0,808.0,556.0,1691.0
7214,20782,2969,"Washington, DC",2016,1588.0,1013,65103.0,29194.0,772.0,465.0,1337.0,189100.0,258800.0,354400.0,1235.0,8,1837,5152.0,2789.0,472,228.0,436.0,480.0,542.0,440.0,1786.0
7215,92110,2969,"San Diego, CA",2016,1870.4166666666667,2025,61310.0,32007.0,663.0,503.0,1414.0,341100.0,516400.0,708200.0,1318.0,128,1996,6606.0,2739.0,454,274.0,319.0,580.0,404.0,413.0,419.0
7216,67217,2971,"Wichita, KS",2016,775.8333333333334,1076,42747.0,19926.0,87.0,87.0,754.0,62700.0,80700.0,107100.0,574.0,0,497,1776.0,556.0,135,156.0,716.0,742.0,697.0,628.0,1750.0
7217,2474,2973,"Boston, MA",2016,2025.1666666666667,3239,100157.0,52014.0,1440.0,2036.0,1500.0,417900.0,535900.0,677000.0,1373.0,115,5417,12598.0,7872.0,1731,674.0,209.0,306.0,189.0,359.0,333.0
7218,46268,2974,"Indianapolis, IN",2016,1343.5,670,45991.0,27250.0,424.0,158.0,857.0,96500.0,132600.0,164800.0,729.0,0,1391,5134.0,2088.0,319,397.0,620.0,627.0,603.0,543.0,993.0
7219,33183,2975,"Miami-Fort Lauderdale, FL",2016,1503.1666666666667,512,51505.0,22993.0,456.0,363.0,1377.0,134100.0,193000.0,283000.0,1219.0,14,1485,6208.0,2200.0,476,337.0,649.0,691.0,592.0,709.0,399.0
7220,33907,2975,"Fort Myers, FL",2016,1138.0,168,39839.0,22079.0,176.0,99.0,905.0,68700.0,117700.0,180900.0,777.0,21,1031,2690.0,1498.0,145,272.0,738.0,739.0,531.0,546.0,953.0
7221,60527,2982,"Chicago, IL",2016,1350.3333333333333,3663,79322.0,55793.0,953.0,2133.0,1276.0,186900.0,424800.0,706900.0,1131.0,431,2917,8322.0,5189.0,1451,359.0,497.0,308.0,356.0,511.0,199.0
7222,78634,2982,"Austin, TX",2016,1366.1818181818182,597,74392.0,27909.0,500.0,350.0,1185.0,132200.0,160100.0,205300.0,1010.0,74,1043,4546.0,1150.0,208,151.0,273.0,309.0,261.0,462.0,772.0
7223,27545,2983,"Raleigh, NC",2016,1285.3636363636363,690,57771.0,25334.0,494.0,161.0,944.0,117400.0,158800.0,202200.0,822.0,0,1028,4792.0,1382.0,264,435.0,609.0,406.0,569.0,517.0,605.0
7224,85331,2985,"Phoenix, AZ",2016,1582.6666666666667,715,97195.0,46139.0,1531.0,1435.0,1550.0,298400.0,396600.0,555700.0,1361.0,186,2766,8016.0,3881.0,904,187.0,263.0,198.0,480.0,371.0,147.0
7225,89134,2986,"Las Vegas, NV",2016,1427.9166666666667,1706,63725.0,45805.0,764.0,985.0,1450.0,179300.0,245900.0,354900.0,1243.0,154,1953,4329.0,3231.0,384,213.0,528.0,680.0,513.0,629.0,41.0
7226,73162,2987,"Oklahoma City, OK",2016,1179.4166666666667,2138,69437.0,35117.0,883.0,631.0,942.0,140200.0,173200.0,226100.0,771.0,8,2301,6671.0,3112.0,657,236.0,600.0,526.0,525.0,579.0,370.0
7227,60631,2989,"Chicago, IL",2016,1405.4545454545455,739,79458.0,40500.0,1262.0,972.0,1119.0,236900.0,323200.0,416600.0,992.0,96,2482,7244.0,3216.0,600,320.0,393.0,310.0,500.0,449.0,189.0
7228,32117,2991,"Daytona Beach, FL",2016,1215.909090909091,368,29382.0,17314.0,66.0,36.0,796.0,56400.0,77800.0,114900.0,671.0,18,568,1762.0,759.0,106,97.0,743.0,555.0,586.0,548.0,567.0
7229,33809,2992,"Lakeland, FL",2016,1036.4166666666667,774,50487.0,24216.0,351.0,207.0,949.0,80700.0,131700.0,185100.0,813.0,46,1159,3037.0,1479.0,339,215.0,395.0,599.0,688.0,730.0,832.0
7230,20164,2993,"Washington, DC",2016,1850.75,5417,85923.0,33048.0,1232.0,1093.0,1640.0,261200.0,333300.0,408700.0,1455.0,7,2229,8212.0,2920.0,658,737.0,336.0,311.0,437.0,399.0,914.0
7231,20155,2994,"Washington, DC",2016,1983.1666666666667,4057,126834.0,47278.0,2070.0,2205.0,2004.0,343100.0,443000.0,568400.0,1801.0,61,3405,10121.0,4185.0,1001,498.0,143.0,220.0,207.0,237.0,327.0
7232,38117,2996,"Memphis, TN",2016,964.0833333333334,267,69665.0,44375.0,934.0,1129.0,1091.0,112200.0,177700.0,313900.0,863.0,81,2523,8058.0,4101.0,687,361.0,439.0,557.0,272.0,404.0,325.0
7233,92701,2996,"Los Angeles-Long Beach-Anaheim, CA",2016,1745.2727272727273,2039,39348.0,13231.0,213.0,139.0,1097.0,230700.0,358900.0,459900.0,999.0,0,446,1941.0,621.0,89,274.0,790.0,939.0,767.0,685.0,1881.0
