,zip,1/1/2020,2/1/2020,3/1/2020,4/1/2020,5/1/2020,6/1/2020,7/1/2020,8/1/2020,9/1/2020,10/1/2020,11/1/2020,12/1/2020,1/1/2021,2/1/2021,3/1/2021,4/1/2021,5/1/2021,6/1/2021,,,,,,,,,,,,,,,,,
1309,60540,1828.277711,1849.968864,1849.804054,1850.639244,1850.474433,1852.309623,1853.144813,1854.980003,1858.815193,1863.650383,1868.485573,1873.320763,1898.433664,1920.960006,1921.630386,1923.300766,1923.971146,1926.641526,,,,,,,,,,,,,,,,,
1310,60543,1664.9183,1683.295468,1688.080338,1691.865207,1694.650076,1696.434946,1699.219815,1702.004685,1704.789554,1707.574424,1711.359293,1714.144162,1730.847332,1750.009369,1755.579108,1760.148847,1763.718586,1766.288325,,,,,,,,,,,,,,,,,
1311,60544,1683.332964,1691.140961,1696.019605,1700.898248,1705.776891,1711.655535,1716.534178,1722.412821,1727.291464,1733.170108,1739.048751,1745.927394,1757.139002,1765.825642,1771.582929,1777.340216,1783.097502,1789.854789,,,,,,,,,,,,,,,,,
1312,60559,1541.272391,1551.011614,1555.84739,1560.683166,1566.518941,1571.354717,1577.190492,1582.026268,1587.862043,1593.697819,1597.533594,1602.36937,1611.477537,1622.052535,1627.724087,1633.395638,1640.067189,1645.73874,,,,,,,,,,,,,,,,,
1313,60560,1534.625463,1554.423167,1557.374169,1559.325171,1563.276174,1566.227176,1570.178178,1575.129181,1580.080183,1585.031185,1589.982187,1594.93319,1614.509655,1635.258361,1639.160366,1642.06237,1646.964375,1650.866379,,,,,,,,,,,,,,,,,
1314,60564,1797.815999,1815.282033,1820.190006,1825.097979,1830.005952,1833.913925,1838.821898,1842.729872,1845.637845,1849.545818,1852.453791,1856.361764,1874.085735,1892.459743,1898.275689,1904.091635,1909.907581,1914.723528,,,,,,,,,,,,,,,,,
1315,60565,1605.331445,1628.172132,1632.133394,1636.094656,1638.055918,1641.01718,1642.978442,1646.939704,1649.900966,1652.862228,1655.82349,1659.784752,1686.07746,1709.879408,1714.801932,1719.724456,1722.646981,1726.569505,,,,,,,,,,,,,,,,,
1316,60586,1995.709049,2016.140777,2021.1975,2026.254223,2030.310946,2034.367669,2038.424392,2043.481115,2048.537838,2052.594561,2059.651284,2065.708007,2084.473779,2105.96223,2112.075676,2118.189122,2123.302568,2128.416013,,,,,,,,,,,,,,,,,
1317,60601,2229.919404,2246.57684,2250.954605,2255.33237,2259.710135,2263.0879,2266.465665,2266.84343,2266.221195,2266.59896,2255.976725,2245.35449,2261.651659,2278.68686,2283.44239,2288.19792,2292.95345,2296.70898,,,,,,,,,,,,,,,,,
1318,60602,2254.230036,2283.812956,2277.988476,2273.163996,2270.339516,2266.515036,2263.690556,2259.866076,2255.041596,2250.217116,2242.059302,2233.901489,2268.973712,2298.732152,2293.083192,2288.434231,2285.785271,2282.136311,,,,,,,,,,,,,,,,,
1319,60605,2151.898846,2172.846306,2175.515433,2178.18456,2180.853688,2183.522815,2186.191943,2187.86107,2190.530198,2192.199325,2190.868453,2189.53758,2208.105554,2229.722141,2233.060396,2236.398651,2239.736906,2243.07516,,,,,,,,,,,,,,,,,
1320,60606,2343.576554,2363.0783,2378.312249,2392.546199,2403.780148,2415.014097,2426.248047,2432.481996,2438.715945,2443.949895,2439.183844,2434.417793,2447.228297,2467.963992,2484.431891,2499.899789,2512.367688,2524.835587,,,,,,,,,,,,,,,,,
1321,60607,2427.63657,2450.873135,2462.323452,2472.773769,2484.224086,2496.674403,2508.12472,2514.575037,2522.025354,2529.475671,2528.925988,2529.376305,2549.463191,2574.150074,2587.050708,2598.951341,2611.851975,2625.752609,,,,,,,,,,,,,,,,,
1322,60608,1535.603998,1563.213765,1568.216693,1573.219622,1577.22255,1581.225478,1585.228407,1588.231335,1591.234263,1593.237192,1595.24012,1596.243048,1619.849975,1648.46267,1654.468526,1660.474383,1665.48024,1670.486096,,,,,,,,,,,,,,,,,
1323,60609,1366.14013,1376.290263,1376.828486,1377.366709,1380.904932,1383.443154,1385.981377,1390.5196,1394.057823,1398.596045,1397.134268,1396.672491,1411.350844,1422.0392,1423.115645,1424.192091,1428.268536,1431.344982,,,,,,,,,,,,,,,,,
1324,60610,2323.658875,2335.126937,2342.991689,2351.856442,2360.721194,2368.585947,2377.450699,2382.315452,2387.180205,2392.044957,2389.90971,2388.774462,2396.29809,2408.630904,2417.360409,2427.089914,2436.819419,2445.548924,,,,,,,,,,,,,,,,,
1325,60611,2370.337969,2386.075804,2394.926158,2403.776511,2412.626865,2420.477218,2429.327572,2432.177925,2436.028279,2439.878632,2436.728986,2433.579339,2441.767661,2458.355851,2468.056558,2477.757265,2487.457972,2496.158679,,,,,,,,,,,,,,,,,
1326,60612,1723.345506,1715.127398,1720.074349,1726.021299,1737.96825,1750.915201,1762.862151,1773.809102,1785.756053,1796.703003,1803.649954,1810.596905,1802.889361,1795.618204,1801.512105,1808.406007,1821.299908,1835.193809,,,,,,,,,,,,,,,,,
1327,60613,1566.720183,1568.93893,1572.486039,1577.033148,1581.580256,1587.127365,1592.674474,1597.221582,1600.768691,1605.315799,1606.862908,1608.410017,1612.677308,1615.443164,1619.537382,1624.631599,1629.725816,1635.820033,,,,,,,,,,,,,,,,,
1328,60614,1974.782148,1982.617836,1989.51671,1996.415585,2003.314459,2011.213334,2019.112208,2025.011083,2029.909957,2035.808832,2037.707706,2040.606581,2050.287603,2059.022165,2066.819914,2074.617663,2082.415412,2091.213161,,,,,,,,,,,,,,,,,
1329,60615,1607.544904,1620.282627,1626.368691,1633.454754,1641.540817,1648.626881,1656.712944,1663.799008,1669.885071,1675.971134,1681.057198,1686.143261,1698.774229,1712.598015,1719.770142,1727.942269,1737.114396,1745.286522,,,,,,,,,,,,,,,,,
1330,60616,1753.542089,1762.203545,1767.959758,1774.715971,1780.472184,1786.228397,1791.98461,1796.740823,1802.497036,1807.253249,1809.009462,1810.765675,1817.063976,1826.481646,1832.994072,1840.506498,1847.018924,1853.53135,,,,,,,,,,,,,,,,,
1331,60617,1164.205053,1169.812682,1172.193678,1174.574674,1176.955669,1178.336665,1180.71766,1182.098656,1183.479652,1185.860647,1188.241643,1190.622639,1196.208687,1202.197312,1204.959304,1207.721295,1210.483286,1212.245277,,,,,,,,,,,,,,,,,
1332,60618,1612.390817,1627.791069,1632.596426,1636.401783,1641.20714,1646.012497,1651.817854,1655.623212,1659.428569,1663.233926,1665.039283,1666.84464,1680.040814,1696.246423,1701.857137,1706.467852,1712.078566,1717.68928,,,,,,,,,,,,,,,,,
1333,60619,,2020-02-01,982.554032,,2020-04-01,985.363732,,2020-06-01,990.173431,,2020-08-01,994.983131,,2020-10-01,998.79283,1000.19768,1001.60253,1010.412303,2021-05-01,1023.39536,2021-06-01,1026.20506,Freq:,"MS,",Name:,"predicted_mean,",dtype:,float64,,,,,,,
1334,60620,1120.947173,1127.17316,1129.613888,1132.054616,1134.495344,1136.936072,1139.376801,1141.817529,1144.258257,1146.698985,1149.139713,1151.580442,1157.968343,1164.635058,1167.516514,1170.39797,1173.279427,1176.160883,,,,,,,,,,,,,,,,,
1335,60621,1199.426837,1206.971439,1209.573787,1213.176136,1215.778484,1218.380833,1220.983181,1224.58553,1227.187878,1230.790227,1235.392575,1239.994924,1250.024109,1258.171059,1261.375756,1265.580453,1268.78515,1271.989847,,,,,,,,,,,,,,,,,
1336,60622,1926.348891,1944.605088,1949.599679,1954.594269,1960.588859,1965.583449,1970.57804,1976.57263,1981.56722,1987.56181,1989.556401,1991.550991,2009.894472,2029.14526,2035.13444,2041.123621,2048.112801,2054.101982,,,,,,,,,,,,,,,,,
1337,60623,1258.140349,1258.544134,1261.072136,1262.600138,1268.12814,1273.656142,1279.184143,1284.712145,1290.240147,1295.768149,1299.296151,1302.824153,1302.492503,1303.424291,1306.480294,1308.536298,1314.592302,1320.648305,,,,,,,,,,,,,,,,,
1338,60624,1207.722362,1223.214652,1223.964168,1224.713684,1222.9632,1221.212715,1219.462231,1216.711747,1213.961263,1211.210778,1212.460294,1213.70981,1228.681688,1244.423494,1245.422525,1246.421557,1244.920589,1243.41962,,,,,,,,,,,,,,,,,
1339,60625,1434.376578,1445.847878,1448.475931,1451.103984,1453.732037,1456.36009,1458.988143,1462.616196,1465.244249,1468.872303,1470.500356,1473.128409,1487.13304,1499.232393,1502.488499,1505.744605,1509.000711,1512.256818,,,,,,,,,,,,,,,,,
1340,60626,1204.161638,1216.541579,1220.316122,1224.090664,1228.865206,1233.639748,1238.41429,1242.188832,1246.963375,1250.737917,1254.512459,1258.287001,1269.223182,1282.377665,1286.926749,1291.475834,1297.024918,1302.574002,,,,,,,,,,,,,,,,,
1341,60628,1278.49861,1307.192366,1309.934727,1312.677089,1310.41945,1308.161811,1305.904172,1305.646533,1304.388895,1303.131256,1306.873617,1310.615978,1340.856949,1370.293067,1373.777789,1377.262511,1375.747234,1374.231956,,,,,,,,,,,,,,,,,
1342,60629,,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,float64,,,,,,,,,,,,,,,,
1343,60630,1462.930872,1468.846331,1471.488062,1474.129792,1476.771523,1480.413253,1483.054984,1487.696715,1492.338445,1495.980176,1501.621906,1508.263637,1516.836239,1523.393429,1526.67689,1529.960351,1533.243812,1537.527274,,,,,,,,,,,,,,,,,
1344,60631,1478.657439,1485.796013,1485.217876,1483.63974,1485.061603,1487.483466,1488.905329,1491.327192,1493.749056,1497.170919,1499.592782,1503.014645,1514.093947,1521.654385,1521.498111,1520.341838,1522.185564,1525.02929,,,,,,,,,,,,,,,,,
1345,60634,1446.723147,1470.182672,1473.979695,1477.776718,1479.573741,1482.370764,1484.167787,1485.96481,1486.761833,1488.558856,1487.355879,1487.152902,1513.673071,1537.92962,1542.523666,1547.117711,1549.711757,1553.305803,,,,,,,,,,,,,,,,,
1346,60637,1424.933375,1432.426181,1438.281334,1443.136487,1449.99164,1455.846793,1461.701947,1467.5571,1474.412253,1480.267406,1485.122559,1489.977712,1496.76624,1505.114199,1511.824506,1517.534812,1525.245118,1531.955425,,,,,,,,,,,,,,,,,
1347,60640,1460.099695,1474.174089,1477.834008,1481.493927,1484.153846,1487.813765,1490.473684,1493.133603,1495.793522,1498.453441,1499.11336,1499.773279,1515.532893,1530.267205,1534.587043,1538.906881,1542.226719,1546.546557,,,,,,,,,,,,,,,,,
1348,60641,1332.200425,1352.342408,1357.100523,1360.858638,1363.616754,1366.374869,1368.132984,1369.891099,1371.649214,1374.40733,1374.165445,1374.92356,1395.8821,1416.782198,1422.298429,1426.814659,1430.33089,1433.84712,,,,,,,,,,,,,,,,,
1349,60642,2166.200445,2178.15317,2184.155268,2190.157366,2198.159464,2206.161562,2214.163661,2221.165759,2229.167857,2236.169955,2239.172054,2241.174152,2250.376695,2263.331518,2270.335714,2277.339911,2286.344107,2295.348303,,,,,,,,,,,,,,,,,
1350,60645,1219.557957,1230.37176,1232.938496,1236.505232,1238.071969,1240.638705,1243.205442,1243.772178,1245.338915,1246.905651,1249.472387,1253.039124,1267.163817,1278.544356,1281.677829,1285.811302,1287.944775,1291.078248,,,,,,,,,,,,,,,,,
1351,60647,1829.752251,1851.972376,1859.122682,1865.272989,1872.423295,1880.573602,1887.723908,1892.874215,1898.024521,1903.174828,1905.325134,1906.475441,1926.377998,1949.748429,1958.049042,1965.349655,1973.650268,1982.950881,,,,,,,,,,,,,,,,,
1352,60649,,2020-02-01,996.166144,,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,"predicted_mean,",dtype:,float64,,,,,,,,,,,,,,
1353,60651,1286.051006,1299.746143,1303.482391,1307.21864,1310.954888,1314.691137,1317.427385,1320.163634,1321.899883,1324.636131,1327.37238,1331.108628,1347.895883,1362.327268,1366.799765,1371.272262,1375.744759,1380.217256,,,,,,,,,,,,,,,,,
1354,60653,1454.704977,1467.198941,1473.160571,1478.1222,1484.083829,1489.045459,1495.007088,1500.968717,1506.930347,1512.891976,1517.853605,1523.815235,1535.481841,1548.937435,1555.860693,1561.783952,1568.707211,1574.630469,,,,,,,,,,,,,,,,,
1355,60654,2813.961571,2852.392334,2862.630585,2873.868836,2880.107088,2887.345339,2893.58359,2895.821841,2899.060092,2901.298343,2891.536595,2881.774846,2917.974668,2957.643682,2969.120185,2981.596687,2989.073189,2997.549691,,,,,,,,,,,,,,,,,
1356,60656,1460.668827,1490.674995,1487.355474,1485.035954,1481.716433,1478.396913,1474.077392,1474.757871,1474.438351,1474.11883,1477.799309,1481.479789,1517.829095,1548.515743,1545.876701,1544.23766,1541.598619,1538.959578,,,,,,,,,,,,,,,,,
1357,60657,1724.115081,1728.763361,1734.445051,1739.126741,1745.808431,1752.490121,1759.171811,1764.853501,1770.535191,1775.216881,1776.89857,1778.58026,1781.377032,1786.707002,1793.070381,1798.433761,1805.797141,1813.160521,,,,,,,,,,,,,,,,,
1358,60659,1440.70472,1454.873943,1457.52975,1460.185558,1462.841365,1465.497173,1469.15298,1471.808787,1475.464595,1478.120402,1480.77621,1483.432017,1495.792545,1510.617575,1513.92919,1517.240804,1520.552419,1523.864034,,,,,,,,,,,,,,,,,
1359,60660,1266.051282,1282.258959,1286.002232,1289.745505,1293.488779,1297.232052,1300.975326,1303.718599,1307.461872,1310.205146,1312.948419,1314.691693,1328.486248,1345.437198,1349.923745,1354.410292,1358.896838,1363.383385,,,,,,,,,,,,,,,,,
1360,60661,2258.490185,2275.921205,2283.851633,2291.78206,2299.712488,2306.642915,2314.573343,2319.50377,2324.434198,2329.364625,2326.295053,2323.22548,2336.646093,2355.00754,2363.868395,2372.72925,2381.590105,2389.45096,,,,,,,,,,,,,,,,,
1361,60707,1368.859035,1366.868568,1366.661288,1367.454008,1374.246728,1381.039448,1387.832168,1396.624888,1405.417608,1414.210328,1424.003049,1434.795769,1435.447524,1434.249776,1434.835217,1436.420657,1444.006097,1451.591537,,,,,,,,,,,,,,,,,
1362,63011,1484.200243,1491.194009,1493.881598,1497.569187,1503.256776,1508.944366,1514.631955,1519.319544,1524.007133,1528.694722,1533.382311,1537.0699,1541.957733,1549.639088,1553.014266,1557.389444,1563.764623,1570.139801,,,,,,,,,,,,,,,,,
1363,63021,1375.961281,1388.603974,1395.461563,1402.319152,1409.17674,1415.034329,1421.891918,1425.749506,1430.607095,1434.464684,1438.322272,1441.179861,1447.998731,1461.499013,1469.21419,1476.929367,1484.644545,1491.359722,,,,,,,,,,,,,,,,,
1364,63031,1121.080468,1120.215465,1123.725265,1126.235066,1129.744867,1133.254668,1136.764469,1141.27427,1145.784071,1151.293872,1157.803672,1164.313473,1163.903743,1163.54854,1167.568141,1170.587743,1174.607345,1178.626947,,,,,,,,,,,,,,,,,
1365,63033,1236.43777,1235.126001,1239.812659,1245.499316,1251.185974,1256.872632,1262.559289,1269.245947,1274.932604,1280.619262,1287.305919,1293.992577,1294.117004,1293.491893,1298.865209,1305.238524,1311.611839,1317.985154,,,,,,,,,,,,,,,,,
1366,63117,1402.975632,1416.242085,1421.985127,1426.728169,1430.471212,1434.214254,1437.957296,1441.700338,1444.443381,1447.186423,1451.929465,1455.672508,1465.391181,1479.400677,1485.886762,1491.372846,1495.858931,1500.345015,,,,,,,,,,,,,,,,,
1367,63119,1255.651994,1249.292154,1248.309855,1248.327556,1250.345256,1253.362957,1255.380658,1258.398358,1262.416059,1265.43376,1264.451461,1262.469161,1257.138856,1250.796717,1249.832118,1249.86752,1251.902921,1254.938323,,,,,,,,,,,,,,,,,
1368,63121,829.855688,824.595182,829.233472,833.871762,840.510052,846.148342,852.786632,859.424923,867.063213,874.701503,882.339793,888.978083,883.472061,878.849845,884.126425,889.403006,896.679586,902.956166,,,,,,,,,,,,,,,,,
1369,63122,1271.182454,1276.641774,1284.540976,1292.440179,1301.339381,1309.238584,1317.137786,1323.036988,1328.936191,1334.835393,1338.734595,1342.633798,1346.715454,1353.073977,1361.872381,1370.670786,1380.469191,1389.267596,,,,,,,,,,,,,,,,,
1370,63123,,2020-02-01,958.274279,,2020-04-01,964.596862,,2020-06-01,972.919444,,2020-08-01,981.242027,,2020-10-01,991.56461,,2020-12-01,999.887193,2021-04-01,1022.129221,2021-05-01,1027.451804,2021-06-01,1031.774387,Freq:,"MS,",Name:,"predicted_mean,",dtype:,float64,,,,,
1371,63135,841.771164,845.157845,849.63946,853.121074,856.602688,860.084303,863.565917,866.047531,869.529146,873.01076,875.492374,878.973989,882.226767,886.095063,891.058291,895.02152,898.984749,902.947977,,,,,,,,,,,,,,,,,
1372,63136,882.419364,882.640713,886.074147,889.507582,893.941016,897.374451,901.807885,905.241319,908.674754,912.108188,915.541623,919.975057,918.827855,919.482639,923.349508,927.216377,932.083245,935.950114,,,,,,,,,,,,,,,,,
1373,63137,877.686629,878.82448,882.137144,884.449808,886.762472,890.075136,892.3878,894.700464,897.013128,899.325792,901.638456,903.951121,903.950414,905.400928,909.026257,911.651585,914.276913,917.902241,,,,,,,,,,,,,,,,,
1374,63141,1509.410531,1535.71227,1544.886411,1553.060552,1559.234692,1564.408833,1570.582974,1574.757114,1578.931255,1583.105396,1584.279536,1585.453677,1608.038348,1635.514229,1645.86251,1655.210791,1662.559073,1668.907354,,,,,,,,,,,,,,,,,
1375,63143,1077.747514,1091.328382,1092.963017,1095.597652,1097.232288,1098.866923,1101.501558,1104.136194,1107.770829,1110.405464,1114.0401,1117.674735,1131.056885,1145.272387,1147.541658,1150.810929,1153.0802,1155.34947,,,,,,,,,,,,,,,,,
1376,63146,1180.623672,1179.23209,1183.755817,1188.279544,1195.803271,1202.326999,1208.850726,1213.374453,1218.89818,1224.421908,1226.945635,1229.469362,1224.616762,1223.748906,1228.796361,1233.843815,1241.89127,1248.938724,,,,,,,,,,,,,,,,,
1377,63368,1460.380576,1468.230571,1474.069346,1480.908121,1486.746896,1493.58567,1499.424445,1504.26322,1509.101995,1513.94077,1517.779545,1521.61832,1530.837671,1539.526441,1546.203991,1553.88154,1560.55909,1568.23664,,,,,,,,,,,,,,,,,
1378,63376,1358.46085,1367.021568,1372.816384,1378.6112,1383.406016,1389.200832,1394.995648,1399.790464,1403.58528,1408.380096,1411.174912,1414.969728,1425.225394,1434.580928,1441.17056,1447.760192,1453.349824,1459.939456,,,,,,,,,,,,,,,,,
1379,64012,1334.925941,1339.240199,1343.983216,1347.726232,1351.469248,1356.212265,1359.955281,1365.698298,1370.441314,1375.184331,1380.927347,1387.670363,1397.339321,1402.396595,1407.882628,1412.368661,1416.854694,1422.340727,,,,,,,,,,,,,,,,,
1380,64014,1296.563073,1305.907099,1310.755141,1316.603184,1322.451226,1328.299269,1333.147311,1338.995354,1343.843396,1348.691439,1352.539481,1356.387523,1367.798639,1377.990707,1383.686792,1390.382877,1397.078962,1403.775047,,,,,,,,,,,,,,,,,
1381,64015,1403.133911,1411.672123,1414.407358,1418.142592,1421.877827,1426.613061,1430.348296,1435.08353,1439.818765,1443.554,1448.289234,1453.024469,1464.893615,1474.167061,1477.63753,1482.107999,1486.578468,1492.048937,,,,,,,,,,,,,,,,,
1382,64029,1588.711132,1597.580562,1601.273446,1605.966331,1608.659215,1611.352099,1614.044984,1617.737868,1620.430753,1624.123637,1628.816521,1633.509406,1646.913422,1656.475736,1660.861505,1666.247274,1669.633043,1673.018812,,,,,,,,,,,,,,,,,
1383,64030,,2020-02-01,968.446658,,2020-04-01,977.856156,,2020-06-01,986.265653,,2020-08-01,992.675151,,2020-10-01,997.084648,,2020-12-01,2021-01-01,1039.169296,2021-05-01,1043.578794,2021-06-01,1048.988291,Freq:,"MS,",Name:,"predicted_mean,",dtype:,float64,,,,,,
1384,64052,893.411944,897.942009,901.557653,904.173297,908.788941,913.404585,917.020229,922.635873,927.251517,931.867161,936.482805,941.098449,945.126037,950.271746,954.503034,957.734322,962.96561,968.196898,,,,,,,,,,,,,,,,,
1385,64055,1070.661686,1067.592095,1072.230342,1076.86859,1081.506838,1086.145086,1090.783334,1097.421582,1104.05983,1110.698078,1118.336325,1124.974573,1124.274508,1121.843164,1127.119659,1132.396155,1137.672651,1142.949147,,,,,,,,,,,,,,,,,
1386,64068,,2020-02-01,969.489781,,2020-04-01,975.407309,,2020-06-01,984.324838,,2020-08-01,993.242366,,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,1020.237317,2021-06-01,1025.154845,Freq:,"MS,",Name:,"predicted_mean,",dtype:,float64,,,,,,,,
1387,64083,1602.179492,1596.275804,1600.978213,1606.680621,1614.383029,1622.085437,1629.787846,1638.490254,1646.192662,1653.89507,1659.597479,1665.299887,1661.181787,1655.980508,1661.385324,1667.790141,1676.194958,1684.599774,,,,,,,,,,,,,,,,,
1388,64086,1271.515886,1275.429238,1283.31183,1291.194423,1298.077015,1304.959607,1311.8422,1318.724792,1324.607384,1331.489976,1337.372569,1342.255161,1345.653639,1350.449584,1359.214768,1367.979953,1375.745137,1383.510322,,,,,,,,,,,,,,,,,
1389,64105,1353.551841,1370.595504,1377.370785,1385.146066,1389.921347,1394.696628,1399.471909,1401.247189,1402.02247,1403.797751,1403.573032,1403.348313,1418.675434,1436.494379,1444.044941,1452.595502,1458.146064,1463.696626,,,,,,,,,,,,,,,,,
1390,64109,850.022692,858.770848,861.466339,864.16183,866.857321,870.552812,873.248303,877.943794,881.639285,886.334776,890.030267,894.725758,908.443941,917.887588,921.27857,924.669552,928.060534,932.451517,,,,,,,,,,,,,,,,,
1391,64110,1020.23697,1028.837801,1033.698593,1038.559385,1044.420177,1050.280968,1056.14176,1061.002552,1065.863344,1071.724135,1076.584927,1082.445719,1092.54348,1102.005104,1107.726687,1113.448271,1120.169855,1126.891438,,,,,,,,,,,,,,,,,
1392,64111,1017.743802,1035.168479,1036.951609,1039.734739,1041.517869,1043.300999,1046.084129,1048.867258,1051.650388,1054.433518,1058.216648,1062.999778,1083.526709,1101.734517,1104.300777,1107.867036,1110.433296,1112.999556,,,,,,,,,,,,,,,,,
1393,64117,1062.591468,1067.436188,1071.113396,1074.790604,1079.467812,1083.14502,1087.822228,1092.499436,1097.176644,1102.853852,1108.531061,1114.208269,1119.476945,1124.998873,1129.353289,1133.707705,1139.062121,1143.416537,,,,,,,,,,,,,,,,,
1394,64119,1220.112043,1225.333003,1227.899209,1230.465414,1234.03162,1237.597825,1241.164031,1244.730237,1249.296442,1253.862648,1258.428853,1262.995059,1267.673307,1273.460473,1276.592884,1279.725295,1283.857706,1287.990117,,,,,,,,,,,,,,,,,
1395,64130,770.794877,766.801207,769.168347,771.535486,773.902626,777.269766,780.636906,784.004046,788.371185,792.738325,798.105465,804.472605,801.634622,798.008091,800.742371,803.476651,806.21093,809.94521,,,,,,,,,,,,,,,,,
1396,64133,1051.703676,1061.667927,1065.307213,1067.9465,1071.585787,1074.225073,1076.86436,1080.503647,1084.142933,1086.78222,1091.421507,1096.060793,1105.403756,1116.007293,1120.285867,1123.56444,1127.843013,1131.121587,,,,,,,,,,,,,,,,,
1397,64134,936.942475,943.379107,944.904849,946.43059,948.956331,950.482072,953.007813,956.533555,961.059296,964.585037,971.110778,976.636519,981.104735,988.067109,990.118591,992.170074,995.221556,997.273039,,,,,,,,,,,,,,,,,
1398,64138,1038.746973,1044.362845,1048.970556,1053.578266,1056.185976,1059.793686,1062.401396,1066.009107,1068.616817,1072.224527,1076.832237,1081.439947,1089.794631,1096.018213,1101.233634,1106.449054,1109.664474,1113.879895,,,,,,,,,,,,,,,,,
1399,64151,1444.282982,1460.74496,1463.412699,1466.080438,1467.748178,1469.415917,1472.083656,1473.751395,1475.419134,1477.086874,1480.754613,1484.422352,1500.373073,1517.50279,1520.838269,1524.173747,1526.509225,1528.844704,,,,,,,,,,,,,,,,,
1400,66061,1159.234564,1167.596342,1173.604511,1180.61268,1187.620849,1194.629018,1200.637187,1207.645356,1214.653525,1221.661694,1227.669863,1233.678032,1243.920765,1253.290712,1260.307051,1268.323389,1276.339727,1284.356065,,,,,,,,,,,,,,,,,
1401,66062,1539.214201,1547.192623,1553.113069,1560.033516,1565.953963,1572.87441,1579.794857,1586.715304,1592.635751,1598.556198,1604.476645,1608.397091,1616.531739,1625.430608,1632.271502,1640.112395,1646.953289,1654.794183,,,,,,,,,,,,,,,,,
1402,66205,1574.036269,1592.884837,1596.787369,1599.689901,1603.592433,1608.494965,1612.397497,1616.300029,1620.202561,1624.105093,1628.007625,1631.910157,1649.848957,1669.600057,1674.405121,1678.210185,1683.015249,1688.820313,,,,,,,,,,,,,,,,,
1403,66208,1641.25164,1675.070718,1680.729221,1686.387724,1693.046227,1699.70473,1706.363233,1714.021736,1721.680239,1729.338742,1736.997245,1744.655748,1780.565891,1816.043473,1823.360479,1830.677485,1838.994491,1847.311497,,,,,,,,,,,,,,,,,
1404,66223,1723.979936,1729.217278,1736.001076,1742.784874,1750.568673,1757.352471,1765.136269,1770.920068,1776.703866,1783.487664,1785.271463,1787.055261,1789.818995,1795.840135,1803.407732,1810.975329,1819.542925,1827.110522,,,,,,,,,,,,,,,,,
1405,67207,,2020-02-01,971.108703,,2020-04-01,974.604832,,2020-06-01,978.10096,,2020-08-01,983.597089,,2020-10-01,989.093218,,2020-12-01,995.589347,2021-03-01,,994.690307,2021-04-01,,996.186436,2021-05-01,,998.682565,2021-06-01,1000.178694,Freq:,"MS,",Name:,"predicted_mean,",dtype:,float64
1406,67211,708.386317,710.216583,712.479823,714.743064,716.006305,718.269546,719.532787,721.796028,723.059269,724.322509,726.58575,727.848991,730.498549,732.592056,735.118537,737.645019,739.171501,741.697982,,,,,,,,,,,,,,,,,
1407,67213,717.785179,715.29331,717.461711,718.630113,720.798514,722.966916,725.135317,727.303719,729.47212,731.640522,733.808923,735.977325,731.930905,729.607438,731.944241,733.281044,735.617847,737.95465,,,,,,,,,,,,,,,,,
1408,67217,802.235434,793.387716,795.516315,796.644914,799.773513,802.902112,805.030711,808.15931,811.287908,814.416507,816.545106,819.673705,813.037737,804.318619,806.575817,807.833015,811.090212,814.34741,,,,,,,,,,,,,,,,,
1409,68005,1037.398135,1025.562911,1025.926786,1027.957328,1029.987871,1032.018413,1035.382288,1041.746164,1048.110039,1054.473915,1064.83779,1075.201666,1067.963676,1056.492328,1057.220079,1059.614496,1062.008914,1064.403331,,,,,,,,,,,,,,,,,
1410,68105,,2020-02-01,967.009318,,2020-04-01,974.269847,,2020-06-01,980.530376,,2020-08-01,986.790905,,2020-10-01,993.051435,,2020-12-01,2021-01-01,1029.102869,2021-05-01,1033.363398,2021-06-01,1036.623928,Freq:,"MS,",Name:,"predicted_mean,",dtype:,float64,,,,,,
1411,68106,1273.796368,1275.539272,1282.258988,1288.978704,1294.69842,1300.418136,1306.137852,1310.857568,1315.577284,1320.297,1326.016716,1331.736432,1334.252516,1336.715136,1344.154568,1351.594,1358.033432,1364.472864,,,,,,,,,,,,,,,,,
1412,68111,856.78853,863.127539,868.978601,873.829664,879.680726,885.531788,890.38285,896.233912,903.084975,908.936037,914.787099,921.638161,928.277754,935.467825,942.169949,947.872073,954.574198,961.276322,,,,,,,,,,,,,,,,,
1413,68123,1372.005925,1373.377794,1379.355572,1386.33335,1394.311128,1401.288906,1409.266684,1418.244462,1428.22224,1437.200018,1445.177796,1453.155574,1454.139277,1456.488925,1463.444481,1471.400037,1480.355593,1488.311149,,,,,,,,,,,,,,,,,
