,ZIP,MSE,RMSE,R2
829,46208,917.8363860784001,30.29581466272858,0.5314896356587705
830,46218,484.12649442915284,22.00287468557581,0.6109282879993514
831,46219,148.6256091819406,12.191210324735628,0.8161725733522089
832,46220,1050.297273208084,32.408290192604795,0.13932704277507635
833,46222,165.72417811654788,12.873390311668013,0.8714409066841571
834,46224,318.6060757507193,17.84953993106599,0.6523876007083921
835,46226,6001.102948037665,77.46678609596286,-5.930964578601384
836,46235,8051.478776353597,89.73003274463683,-2.0869275477249487
837,48009,3299.3458507089076,57.43993254443208,-1.760987394956521
838,48030,2082.6661844584723,45.63623762382776,0.11320584319802196
839,48066,1603.8233076615002,40.04776282967003,-0.5955696817767537
840,48071,2342.1913512855067,48.396191495669434,-2.569725040884842
841,48073,6926.012476821273,83.22266804676039,-5.246233358171615
842,48083,31567.853584131124,177.67344648013986,-13.108323842604614
843,48084,809.2572165887445,28.447446574143427,0.5652388548860747
844,48089,775.0021911858561,27.83886116898204,0.5805291399548334
845,48135,4987.450966027657,70.62188730151338,-0.943730687289529
846,48185,153.18525186940238,12.376802974492337,0.8094835128930749
847,48186,2944.4559684224455,54.26284150707964,-0.9986167568251705
848,48187,141.52846741442315,11.896573767872123,0.8821229754523081
849,48220,6464.006829238194,80.3990474398683,-1.7129963310165293
850,48224,44.78637725601424,6.692262491565483,0.9765163054253156
851,48235,4543.585966313298,67.40612706804403,-2.8279486106256004
852,48237,56.44704740755867,7.513125009445715,0.9260686430371216
853,48240,523.8946890285816,22.888745903360054,0.7950472358787002
854,48322,34912.43470893067,186.84869469421153,-3.2123229554904382
855,48326,6432.504356790427,80.2028949402104,-0.38070135179635445
856,48390,169.18047237198073,13.006939392954083,0.9616245116478608
857,49504,34.32315090283468,5.8585963253013675,0.9790483799455171
858,49505,332.420079338415,18.232390938612934,0.6851088607466862
859,49506,3454.430477862736,58.7744032539909,-1.2265677186312507
860,53212,2527.517674947256,50.27442366598802,-21.516861246746153
861,53703,22915.68003196972,151.37925892264673,-880.3723089219125
862,53711,12227.277717694942,110.57702165321211,-10.702048948198227
863,53719,1447.8836042145804,38.051065743479256,-1.1670799026461687
864,55024,4864.564249403546,69.74642821968409,-4.748518771298412
865,55103,3046.0769143746343,55.1912757088893,-2.544786849428668
866,55104,143.5357381971627,11.980640141376531,0.39329733766609654
867,55106,1615.2939314910263,40.190719469686364,-0.8075341102057827
868,55116,2228.887880942844,47.21109912873077,-15.951707082591511
869,55117,6.7522032373667145,2.5985001899878157,0.9929699412861683
870,55119,139.73656212629854,11.821022042374278,0.8536927050049581
871,55125,1421.7467591368866,37.70605732686575,0.37630190426884413
872,55303,11625.302201042821,107.82069467891041,-39.96265348375102
873,55318,1712.8360384528091,41.38642335902934,0.15537158572288023
874,55337,1902.199331579706,43.614210202406575,-3.739517086920066
875,55347,35287.614710861024,187.84997926766195,-82.0538076879193
876,55372,6856.093715026014,82.80153208139336,-1.5614770389984929
877,55378,32074.560958079976,179.0937211576106,-16.869665792142612
878,55379,1160.75549707376,34.06986200549923,-1.024083211172456
879,55403,8877.853395604638,94.2223614414574,-4.566644733999522
880,55406,339.6795142008921,18.43039647432719,0.5764154452446528
881,55408,1001.5573631567992,31.647391095583206,-2.065991928031018
882,55410,35838.95866795793,189.31180276981658,-8.970892833090927
883,55412,2004.3607782831418,44.77008798610007,-1.5107203860097504
884,55416,1533.106332133114,39.15490176380365,-189.97518324149516
885,55418,4188.24895704184,64.71668221596222,-8.427684765429015
886,55419,914.3950563420048,30.238965860988117,-0.2242718695444872
887,55433,4656.633390351545,68.23952952908999,-11.174303177415299
888,55449,1047.778788735056,32.3694113127665,0.5425978544640446
889,60004,7411.015020451853,86.08725236904621,-2.4990373101805945
890,60005,24239.00593108053,155.68881119425546,-24.313012031052374
891,60007,5734.702620116903,75.72781932762162,-11.19797043747457
892,60008,1073.4961714600038,32.76425142529589,-0.5887302023662953
893,60014,674.9813254978885,25.9804027200867,-0.4378678562310374
894,60025,35295.467732810954,187.87088048127882,-29.795851633087597
895,60030,17.76040717244531,4.214309809736976,0.9903856687825144
896,60031,2233.329731952165,47.25811815923445,0.38036002446322925
897,60035,15.467788095695937,3.932910893434523,0.974371304083431
898,60061,5459.239238815319,73.88666482400812,-4.65861820622989
899,60062,5223.880297826966,72.27641591713694,-1.0118954390066595
900,60067,186.10083853089043,13.641878115966673,0.6602104687776003
901,60068,17687.455541709925,132.99419363908308,-120.51687013388499
902,60073,1868.9595331302723,43.231464619305605,-0.17033019863128063
903,60074,4.910415272140043,2.215945683481444,0.9853329902540413
904,60085,934.8532842555259,30.575370549766454,-0.1649665351240588
905,60089,1955.828875336053,44.22475410147639,-1.6958472720225015
906,60090,5996.347481639842,77.43608643029322,-16.26641116291601
907,60107,3993.7641222620855,63.196235032334684,-1.006020599417277
908,60126,1347.1845675327309,36.70401296224612,-0.5041345036410538
909,60130,136.682866256208,11.691144779541823,0.7815199600042853
910,60133,2412.772782895047,49.119983539238355,-0.776565085989972
911,60172,387.2421690101789,19.67846968161343,0.6707765969555148
912,60174,12530.960160011462,111.94177129209392,-12.520637436039593
913,60188,3039.1829106375203,55.128784773814125,-3.260831759928675
914,60193,1942.3682379603472,44.07230692805117,-3.0231116494435293
915,60202,2640.0545393214497,51.3814610469715,-16.33077378110361
916,60302,2591.004070625591,50.90190635551473,-90.08998685793092
917,60402,20.62908448281611,4.541925195642935,0.9659099917759894
918,60441,1175.5408237994745,34.286160820358326,-0.9571004198663486
919,60532,6876.263226186631,82.92323694952236,-7.4994154898787535
920,60540,6618.518466048933,81.35427749079291,-1.426318819245644
921,60544,5669.607808095564,75.29679812645132,-0.30270741010802227
922,60563,10157.15383537818,100.78270603321872,-8.424163352412744
923,60564,6799.198169301337,82.45725055628121,-1.36182235874904
924,60586,10468.514625610385,102.31575941960449,-1.0617571436025908
925,60601,72583.53315473524,269.41331287583995,-18.579019146986038
926,60602,71734.15295576394,267.8323224627004,-34.02305068278168
927,60605,5637.136486559993,75.08086631466097,-2.523149138316344
928,60606,26295.404878616533,162.15857941723755,-3.6397767498306353
929,60607,8817.60770453222,93.90211767863502,-1.7456695843958117
930,60608,1784.43314072312,42.24255130461606,-283.38580304687207
931,60610,20566.126617570866,143.4089488754829,-10.900928409833332
932,60611,6473.554722032326,80.45840367564054,-2.095090974197351
933,60612,7591.448057571923,87.12891631124494,-470.1933277113607
934,60613,2897.343540673448,53.82697781478585,-4.643191766576278
935,60614,2219.8467229787875,47.11524936768124,-1.780773334177971
936,60615,17258.513977644634,131.3716635262134,-161.9442704419635
