,zip,mse,r2,rmse
188,19380,113.19525371253042,0.33338309608194105,10.639325810996223
189,19401,258.3411817238525,-0.19710162724400693,16.072995418522726
190,19403,5185.912990176036,-7.6061341283518775,72.01328342865666
191,19428,187.76873806828016,0.3848130168858678,13.702873350807858
192,19446,591.6216137032139,-2.3572474926411884,24.323273087790096
193,19454,3811.9851594754364,-6.7335286413702855,61.741275978679255
194,19701,6501.515560719466,-9.96120265002111,80.63197604374747
195,19720,2996.3007094623667,-8.140481784649198,54.738475585846984
196,19802,4170.658734390396,-15.346027845629347,64.58063745729362
197,20105,163.7562003783469,0.07074035094254594,12.796726158605837
198,20109,6.703703811790548,0.9330559397435618,2.58915117592437
199,20120,31.950354919318325,0.6713677779727258,5.65246449960708
200,20121,65.2212072554534,-0.09513221137888173,8.075964787903263
201,20147,538.2252322204594,-1.3977364633011429,23.199681726706068
202,20148,994.1110345300027,-2.568807064527333,31.52952639241514
203,20152,394.8261429869297,-1.737623487582718,19.870232585124153
204,20155,605.0141156913155,-1.5609063098045102,24.597034693054272
205,20164,9082.557461128736,-16.792461696720597,95.30245254519285
206,20165,242.59136068822326,-0.5910528301650644,15.575344641073702
207,20166,4479.2951596049825,-789.463851694997,66.92753663183026
208,20170,469.66195404988224,-5.081953361797035,21.671685537813673
209,20171,1458.206236072352,-545.827338527132,38.18646666127088
210,20175,165.70018609017137,-0.20753172049517565,12.872458432256495
211,20190,1472.9752352876137,0.0,38.37935949553632
212,20601,79.05590342129038,0.7807555255245009,8.891338674310544
213,20603,14342.674379679489,-12.102321296905744,119.76090505536224
214,20814,3956.6578120878917,-159.94879235611762,62.90196985856557
215,20815,35586.692303883545,-45.323435165599065,188.64435402069034
216,20817,368.96286553935784,-0.697681896653487,19.208406116577134
217,20850,355.46077881626314,-2.378191139753292,18.85366751632857
218,20852,4667.580110940117,-111.32144651994935,68.31969050676472
219,20871,4253.770870394779,-7.261086008211256,65.22093889537913
220,20874,704.7900462372118,-2.775660961985063,26.547882142220153
221,20877,8946.728122481652,-15667.864387479378,94.58714565141318
222,20878,436.89593362076965,-1.0651593500981758,20.90205572714726
223,20901,340.31780513326134,-509.476707699892,18.447704603371697
224,20902,4162.760157969455,-5166.564334031046,64.51945565462758
225,20906,56.799610999948776,0.4983351334646331,7.536551665048729
226,20910,6286.046992592364,-175.79507166666028,79.28459492607857
227,21009,8659.965633445181,-10.97552194537804,93.05893634383095
228,21042,1126.3988201435154,-8.092008413714476,33.56186556411183
229,21043,4859.393933745612,-7.783801045131655,69.70935327304086
230,21044,963.1116761467356,-2.068048875434252,31.034040602969114
231,21045,2000.1980295667292,-3.650121347394398,44.723573533056694
232,21060,1754.8046117863596,-3.196702718681256,41.890388059629615
233,21061,5517.070156235021,-9.532668273026502,74.27698268127901
234,21075,3631.4377364168504,-10.078023770104789,60.26141166963192
235,21076,634.0755214326138,-3.7270074076566777,25.180856248996257
236,21093,6246.5762645311115,-7.799371792264832,79.03528493357325
237,21113,2231.401897943128,-4.655084007458825,47.23771690019669
238,21114,998.069949949183,-3.0923141455775154,31.59224509193962
239,21117,3275.429734573348,-5.50030156806177,57.23137019653949
240,21122,4715.671671969839,-11.82109962925113,68.67074829918369
241,21144,3684.3818930219204,-9.439807016827165,60.69910949117722
242,21209,5738.227097044161,-12.154366753285139,75.75108644134525
243,21220,8554.977743595158,-12.758284510584128,92.49312268269009
244,21225,158.00169549534868,-4.185105777422565,12.56987253297935
