,zip,mse,r2,rmse
333,28079,2866.832055357852,-4.427036545873832,53.542805822611236
1310,91016,2870.1852365760474,-17.824315634311844,53.57410975999552
1241,89135,2895.937996194754,-1.584376992142071,53.813920096892716
232,21060,2897.166115467655,-5.928717209648281,53.8253296828515
1406,92139,2901.1681406280136,-4.561344678520154,53.86249289281005
1219,89014,2902.7004374393855,-2.6111972819510614,53.87671516935109
195,19720,2913.098966395508,-7.886667468031376,53.973131893521874
1170,85255,2913.3348552013354,-2.3648835313050807,53.9753170921796
280,22405,2917.7606414492807,-6.218209393359958,54.01629977561662
1618,98155,2933.2462901103167,-8.557142406007005,54.1594524539375
162,18103,2933.92502493159,-2.491844118537994,54.16571817055129
1142,85053,2940.673427964435,-2.658438794855018,54.22797643250608
854,60619,2947.1954996050586,-11.084172891319145,54.28807879825053
931,75220,2947.922224532023,-62.16976195425763,54.294771613222785
486,32257,2950.622755905469,-3.801230302503927,54.31963508626939
1155,85205,2957.978083756006,-1.6629125763388983,54.38729708080744
643,33761,2969.8124778919155,-3.3901469717943975,54.49598588787908
1534,95630,3015.0755133960374,-1.547652117879529,54.90970327179011
82,08817,3016.6417048165513,-7.160437434129534,54.92396293801596
958,76207,3030.04863964162,-3.3154548018791115,55.04587758989423
391,30016,3054.7013596063807,-2.4138158180184925,55.2693528061111
1128,85020,3060.5016134923367,-2.9009367683658165,55.32180052648627
513,32828,3068.942336175803,-6.339528605748283,55.39803549022116
798,55416,3071.6202816042546,-22114.66602755064,55.422200259501196
1596,98042,3080.8250108093466,-2.0432910873981034,55.505180035825006
525,32937,3087.383177992941,-1.515065948763258,55.56422570317111
1419,92557,3093.2839350689287,-1.1462921452178212,55.6172988832515
1526,95376,3093.4023186730215,-1.5341908672908424,55.618363142697945
1554,96814,3123.562353724285,-994.1172100360556,55.88883925905319
1449,92683,3124.7703173985924,-2.6090901673569675,55.89964505610561
1139,85044,3125.1805266628853,-2.4925806028579722,55.90331409373585
44,06460,3132.7052929576807,-6.016573791232284,55.97057524233319
1016,78253,3133.430183972731,-6.18310536315705,55.97705051155099
479,32225,3145.5674359202203,-3.793245616640336,56.08535848080335
386,30004,3150.7322253503917,-3.1449428142742217,56.131383604454214
454,30680,3153.5739719311973,-2.4232499996840886,56.156691248071205
630,33625,3163.33945446002,-2.5352255412585203,56.24357256131602
644,33763,3171.7498561723337,-2.3022817139197733,56.31829060058849
616,33584,3172.1794603705007,-3.689297440698806,56.32210454493423
543,33069,3178.6090585777524,-2.781557373060115,56.379154468453606
291,27012,3182.287463303764,-3.9225432337444888,56.41176706418408
799,55418,3203.649334384458,-93.76694826445399,56.600789167505944
297,27502,3204.2779583781157,-5.2770858410846255,56.60634203318667
359,28278,3210.9978591039376,-4.044992926624263,56.665667375439405
196,19802,3212.9953185520408,-11.59266564100813,56.68328958830848
1143,85054,3245.6836202358877,-2.0085900128354903,56.97090152205675
1569,97210,3262.498839244976,-355.99075444625873,57.11828813300497
481,32244,3293.873123020165,-3.6231600619410482,57.39227407082041
1162,85225,3297.0429316439254,-2.057142190320188,57.419882720569234
808,60025,3303.1623765435847,-9.187085201368033,57.473144829072865
1625,98272,3314.793860444877,-11.47726672689414,57.57424650349214
850,60615,3328.0943850119124,-108.21731801315302,57.689638454508554
1208,85730,3328.5357115569736,-3.6718112057410055,57.69346333473987
385,29707,3329.5783758684906,-1497.3102691408208,57.7024988702265
1085,80219,3340.805563737818,-18.820204399235568,57.79970210769099
239,21117,3343.394031214258,-5.63518109833039,57.822089474648514
853,60618,3349.4152169832337,-1854.0607355599445,57.87413253763061
628,33616,3352.6570059115725,-2.8722978668810866,57.902132999670854
462,32065,3356.025395858283,-3.2331002505482695,57.93121262202512
482,32246,3376.232138389399,-4.2623438966973355,58.105353784220256
309,27587,3382.9359449443277,-4.917672206899699,58.16301182834609
851,60616,3384.623945317829,-3806.7019384825576,58.177520962291176
403,30066,3391.564586411203,-3.674438174226773,58.23714095327142
1440,92648,3398.490563990253,-28.74608808744204,58.2965742045813
1402,92127,3399.5698280039146,-1.3828760476662953,58.30583013733631
550,33132,3408.990452515707,-7.4701260466951105,58.38656054706175
782,55116,3413.7312413739987,-206.24169424867452,58.42714473063012
1165,85234,3413.9370936757878,-1.9940980162816309,58.4289063193535
420,30152,3425.301706789851,-3.2613560992651145,58.52607715189743
581,33316,3447.3450756283783,-4.385249573019239,58.71409605561835
597,33426,3451.181963881845,-12.594392395409516,58.74676130546981
546,33125,3459.8799131945084,-9.061040135299054,58.82074390208363
650,33810,3481.0002590141157,-3.060790969685942,59.00000219503484
304,27527,3487.608972956715,-4.314451768314995,59.05598168650416
940,76021,3500.6218361326505,-3.686937894256748,59.16605307211772
389,30012,3509.8666139426314,-2.7141445650186578,59.24412725277191
18,02132,3511.3480587967583,-90.2696968351504,59.25662881734632
844,60608,3520.0370258182106,-3839.0403918016846,59.329899930964075
565,33176,3521.0123288854084,-6.801356710972101,59.33811868340121
351,28216,3526.3176721331406,-2.902712622872389,59.38280619954854
1371,92027,3531.0495587101796,-2.8077457498671956,59.42263507040208
436,30307,3539.965424851392,-19.8335385474334,59.49760856413804
